"id","prefix","question","answer","unit","topic","explanation"
"DT_AUG014","DT","A charge q = 9 nC is placed in a uniform electric field E = 20000 V/m. Determine the force magnitude.","180","μN","electrostatics_force","The force magnitude is F = |q|E. Convert q = 9 nC to 9×10^-9 C before multiplying by E = 20000 V/m. This gives 180×10^-6 N, so the force is 180 μN."
"DT_AUG015","DT","A 15 nC charge is held in a uniform field of 6000 V/m. What electric force magnitude does it experience?","90","μN","electrostatics_force","Use F = |q|E and keep units in SI. The charge is 15×10^-9 C and the field is 6000 V/m. Their product is 90×10^-6 N, so the force magnitude is 90 μN."
"DT_AUG016","DT","A 20 nC charged particle is placed in an electric field of 5000 V/m. Calculate the electric force magnitude.","100","μN","electrostatics_force","The field exerts force F = |q|E on the charged particle. With q = 20×10^-9 C and E = 5000 V/m, F = 100×10^-6 N. This is 100 μN."
"DT_AUG017","DT","A charge of 8 nC is placed in a uniform electric field of 30000 V/m. Find the magnitude of electric force.","240","μN","electrostatics_force","Use the uniform-field expression F = |q|E. Convert 8 nC to 8×10^-9 C and multiply by 30000 V/m. The force is 240×10^-6 N, or 240 μN."
"DT_AUG018","DT","A 2.5 nC charge is located in a 16000 V/m electric field. Calculate the magnitude of the electric force.","40","μN","electrostatics_force","The magnitude relation is F = |q|E. Convert 2.5 nC to 2.5×10^-9 C and multiply by 16000 V/m. This gives 40×10^-6 N, so the force magnitude is 40 μN."
"DT_AUG019","DT","A charge q = 7.5 nC is placed in a uniform field of 12000 V/m. What is the force magnitude?","90","μN","electrostatics_force","Electric force magnitude in a uniform field is F = |q|E. With q = 7.5×10^-9 C and E = 12000 V/m, the product is 90×10^-6 N. Therefore the answer is 90 μN."
"DT_AUG020","DT","A charged particle has q = 11 nC and lies in an electric field of 10000 V/m. Find the electric force magnitude.","110","μN","electrostatics_force","The force is found directly from F = |q|E. Convert 11 nC to 11×10^-9 C, then multiply by 10000 V/m. The result is 110×10^-6 N, which is 110 μN."
"DT_AUG021","DT","A 3 nC charge is released in a uniform electric field of 30000 V/m. Determine the electric force magnitude.","90","μN","electrostatics_force","Since the field is uniform, the force magnitude does not depend on position. Use F = |q|E with q = 3×10^-9 C and E = 30000 V/m. This gives 90×10^-6 N, or 90 μN."
"DT_AUG022","DT","A small charge of 4.5 nC is placed in a field of 20000 V/m. Calculate the electric force magnitude.","90","μN","electrostatics_force","Convert q = 4.5 nC to 4.5×10^-9 C. Then apply the uniform-field force formula F = |q|E. Multiplying by E = 20000 V/m gives 90×10^-6 N, so the force is 90 μN."
"DT_AUG023","DT","A particle carrying 6.5 nC is placed in a 10000 V/m electric field. Find the force magnitude.","65","μN","electrostatics_force","The force magnitude is the product of charge magnitude and electric field strength. Use q = 6.5×10^-9 C and E = 10000 V/m. This gives F = 65×10^-6 N, or 65 μN."
"DT_AUG024","DT","A 14 nC charge is in a uniform field of 7000 V/m. What is the magnitude of the electric force?","98","μN","electrostatics_force","Use F = |q|E. The charge is 14 nC = 14×10^-9 C, and the field is 7000 V/m. Therefore F = 98×10^-6 N, which is 98 μN."
"DT_AUG025","DT","A 16 nC charge experiences a uniform field of 7500 V/m. Calculate the magnitude of the electric force.","120","μN","electrostatics_force","For a charge in an electric field, the force magnitude is F = |q|E. With q = 16×10^-9 C and E = 7500 V/m, F = 120×10^-6 N. Hence the force is 120 μN."
"DT_AUG026","DT","A charge of 18 nC is placed in a 5000 V/m electric field. Find the force magnitude on it.","90","μN","electrostatics_force","The magnitude of the force is given by F = |q|E. Convert 18 nC to 18×10^-9 C and multiply by 5000 V/m. The result is 90×10^-6 N, equal to 90 μN."
"DT_AUG027","DT","A positive 6 nC charge is in an electric field of 35000 V/m. Determine the force magnitude.","210","μN","electrostatics_force","The positive sign fixes the direction along the field, but the magnitude is F = qE. Using q = 6×10^-9 C and E = 35000 V/m gives F = 210×10^-6 N, or 210 μN."
"DT_AUG028","DT","A negative 5 nC charge is placed in a uniform electric field of 22000 V/m. Find the magnitude of the force.","110","μN","electrostatics_force","The negative sign reverses force direction, but the magnitude uses |q|. With |q| = 5×10^-9 C and E = 22000 V/m, F = 110×10^-6 N. The force magnitude is 110 μN."
"DT_AUG029","DT","A 9.5 nC charge is in a uniform electric field of 12000 V/m. Calculate the magnitude of electric force.","114","μN","electrostatics_force","Use F = |q|E for a uniform field. Convert 9.5 nC to 9.5×10^-9 C. Multiplying by 12000 V/m gives 114×10^-6 N, so the answer is 114 μN."
"DT_AUG030","DT","A 2 nC charge is placed in an electric field of 40000 V/m. What force magnitude acts on it?","80","μN","electrostatics_force","The force magnitude is proportional to the field strength. Use F = |q|E with q = 2×10^-9 C and E = 40000 V/m. This gives F = 80×10^-6 N, or 80 μN."
"DT_AUG031","DT","A test charge of 1.5 nC is placed in a uniform electric field of 20000 V/m. Calculate the force magnitude.","30","μN","electrostatics_force","Convert 1.5 nC to 1.5×10^-9 C. In a uniform field, F = |q|E, so F = 1.5×10^-9×20000. This equals 30×10^-6 N, or 30 μN. The direction is not needed because only magnitude is asked."
"DT_AUG032","DT","A charge of 12.5 nC lies in a uniform field of 8000 V/m. Find the electric force magnitude.","100","μN","electrostatics_force","Use the standard field-force relation F = |q|E. The charge is 12.5×10^-9 C and the electric field is 8000 V/m. Multiplication gives F = 100×10^-6 N, which is 100 μN."
"DT_AUG033","DT","A 25 nC charge is placed in a uniform electric field of 4000 V/m. Determine the magnitude of force.","100","μN","electrostatics_force","For a uniform field, force magnitude is simply charge magnitude times field strength. Convert q = 25 nC to 25×10^-9 C. Then F = 25×10^-9×4000 = 100×10^-6 N = 100 μN."
"DT_AUG034","DT","A charged oil drop has q = 4 nC and is in a vertical electric field of 25000 V/m. Find the electric force magnitude.","100","μN","electrostatics_force","The word vertical affects direction, not the magnitude calculation. Use F = |q|E with q = 4×10^-9 C and E = 25000 V/m. The electric force magnitude is 100×10^-6 N, or 100 μN."
"DT_AUG035","DT","A 30 nC charge is placed in an electric field of 3000 V/m. Calculate the electric force magnitude.","90","μN","electrostatics_force","Apply F = |q|E. Convert 30 nC to 30×10^-9 C and multiply by E = 3000 V/m. This gives F = 90×10^-6 N, so the magnitude is 90 μN."
"DT_AUG036","DT","A charge q = 7 nC is located in a uniform field E = 18000 V/m. Find the force magnitude.","126","μN","electrostatics_force","In a uniform electric field, the force magnitude is F = |q|E. With q = 7×10^-9 C and E = 18000 V/m, F = 126×10^-6 N. Therefore the force is 126 μN."
"DT_AUG037","DT","A 13 nC charge is placed in a uniform electric field of 10000 V/m. Determine the electric force magnitude.","130","μN","electrostatics_force","The charge must be converted to coulombs before multiplication. With q = 13×10^-9 C and E = 10000 V/m, F = qE = 130×10^-6 N. The force magnitude is 130 μN."
"DT_AUG038","DT","A 3.2 nC charge is inside a 25000 V/m uniform electric field. Calculate the force magnitude.","80","μN","electrostatics_force","Use F = |q|E. The charge is 3.2×10^-9 C and the electric field is 25000 V/m. Their product is 80×10^-6 N. Therefore the magnitude of the force is 80 μN."
"DT_AUG039","DT","A 4.8 nC charge is placed in an electric field of 12500 V/m. What is the magnitude of the electric force?","60","μN","electrostatics_force","The magnitude of electric force is F = |q|E. Convert q = 4.8 nC to 4.8×10^-9 C, then multiply by 12500 V/m. This gives 60×10^-6 N, or 60 μN."
"DT_AUG040","DT","A 6.4 nC charge is in a uniform electric field of 15000 V/m. Calculate the force magnitude.","96","μN","electrostatics_force","Use the uniform-field relation F = |q|E. With q = 6.4×10^-9 C and E = 15000 V/m, the force is 96×10^-6 N. Expressed in micro-newtons, this is 96 μN."
"DT_AUG041","DT","A point charge Q = 5 nC is in air. Find the electric field magnitude at a point 4 cm from it.","28125","V/m","electrostatics_field","For a point charge in air, use E = k|Q|/r². Convert Q = 5 nC to 5×10^-9 C and r = 4 cm to 0.04 m. The calculation gives E = 28125 V/m."
"DT_AUG042","DT","A 6 nC point charge is placed in air. Calculate the field strength at a point 5 cm away.","21600","V/m","electrostatics_field","The field of a point charge follows the inverse-square law E = k|q|/r². Here q = 6×10^-9 C and r = 0.05 m. Substitution gives E = 21600 V/m."
"DT_AUG043","DT","A point charge of 7 nC produces an electric field in air. What is E at a distance of 6 cm?","17500","V/m","electrostatics_field","Convert 7 nC to 7×10^-9 C and 6 cm to 0.06 m. Using E = k|q|/r² gives E = 9×10^9×7×10^-9/0.06². This evaluates to 17500 V/m."
"DT_AUG044","DT","A charge Q = 8 nC is fixed in air. Determine the electric field magnitude at a point 7 cm away.","14693.88","V/m","electrostatics_field","Use the point-charge formula E = k|Q|/r². With Q = 8×10^-9 C and r = 0.07 m, the denominator is 0.0049 m². The field magnitude is 14693.88 V/m."
"DT_AUG045","DT","A 9 nC point charge is in air. Calculate the electric field strength at a distance of 8 cm.","12656.25","V/m","electrostatics_field","The field magnitude is E = k|q|/r². Convert q = 9 nC to 9×10^-9 C and r = 8 cm to 0.08 m. Substitution gives E = 12656.25 V/m."
"DT_AUG046","DT","A point charge q = 2 nC is placed in air. Find the electric field magnitude at r = 9 cm.","2222.22","V/m","electrostatics_field","Use E = k|q|/r² with q in coulombs and r in meters. Here q = 2×10^-9 C and r = 0.09 m. The result is E = 2222.22 V/m."
"DT_AUG047","DT","A 3 nC point charge is fixed in air. Determine E at a point 3 cm from the charge.","30000","V/m","electrostatics_field","At a short distance, the inverse-square field is large. Convert q = 3 nC to 3×10^-9 C and r = 0.03 m. Applying E = kq/r² gives 30000 V/m."
"DT_AUG048","DT","A point charge of 4 nC is in air. What is the field magnitude 4 cm from the charge?","22500","V/m","electrostatics_field","The magnitude of a point-charge field is E = k|q|/r². With q = 4×10^-9 C and r = 0.04 m, E = 9×10^9×4×10^-9/0.04² = 22500 V/m."
"DT_AUG049","DT","A 5 nC charge produces an electric field in air. Calculate E at a point 5 cm away.","18000","V/m","electrostatics_field","Use E = k|q|/r². Convert q = 5 nC to 5×10^-9 C and r = 5 cm to 0.05 m. The field magnitude is E = 18000 V/m."
"DT_AUG050","DT","A point charge q = 6 nC is in air. Find the electric field strength at 6 cm from it.","15000","V/m","electrostatics_field","The point-charge field decreases with distance squared. Convert q = 6×10^-9 C and r = 0.06 m, then use E = kq/r². The result is 15000 V/m."
"DT_AUG051","DT","A 7 nC point charge is placed in air. Calculate the electric field magnitude at a distance of 7 cm.","12857.14","V/m","electrostatics_field","Apply E = k|q|/r². With q = 7×10^-9 C and r = 0.07 m, the numerator is 63 and the denominator is 0.0049. This gives E = 12857.14 V/m."
"DT_AUG052","DT","A charge Q = 8 nC is fixed in air. Determine the field strength 8 cm from Q.","11250","V/m","electrostatics_field","For a point charge, E = k|Q|/r². Convert Q = 8 nC to 8×10^-9 C and r = 8 cm to 0.08 m. The computed field is 11250 V/m."
"DT_AUG053","DT","A 9 nC point charge is in air. What is the electric field magnitude at 9 cm from it?","10000","V/m","electrostatics_field","Use the inverse-square relation E = k|q|/r². With q = 9×10^-9 C and r = 0.09 m, E = 9×10^9×9×10^-9/0.09². This gives 10000 V/m. The result is a field magnitude."
"DT_AUG054","DT","A 10 nC charge is placed in air. Find the electric field strength at a point 10 cm away.","9000","V/m","electrostatics_field","Convert q = 10 nC to 10×10^-9 C and r = 10 cm to 0.10 m. Then use E = kq/r². The field strength is 9000 V/m."
"DT_AUG055","DT","A point charge q = 2 nC is fixed in air. Calculate E at a point 4 cm from it.","11250","V/m","electrostatics_field","The field magnitude is found from E = k|q|/r². Here q = 2×10^-9 C and r = 0.04 m. Substituting gives E = 11250 V/m."
"DT_AUG056","DT","A 3 nC point charge is in air. Determine the electric field magnitude at a distance of 6 cm.","7500","V/m","electrostatics_field","Use E = k|q|/r² with SI units. Convert q = 3 nC to 3×10^-9 C and r = 6 cm to 0.06 m. The result is 7500 V/m."
"DT_AUG057","DT","A charge Q = 4 nC is placed in air. Calculate the field strength at a point 8 cm away.","5625","V/m","electrostatics_field","For a point charge in air, take k = 9×10^9. Use Q = 4×10^-9 C and r = 0.08 m in E = kQ/r². This gives 5625 V/m."
"DT_AUG058","DT","A point charge of 5 nC is fixed in air. What is E at a distance of 9 cm?","5555.56","V/m","electrostatics_field","Convert 5 nC to 5×10^-9 C and 9 cm to 0.09 m. The field magnitude is E = k|q|/r². Evaluation gives E = 5555.56 V/m."
"DT_AUG059","DT","A 6 nC point charge is placed in air. Calculate the field magnitude at r = 3 cm.","60000","V/m","electrostatics_field","The distance is small, so the inverse-square field is relatively large. With q = 6×10^-9 C and r = 0.03 m, E = kq/r² gives 60000 V/m."
"DT_AUG060","DT","A charge of 7 nC is fixed in air. Find the electric field at a point 4 cm from it.","39375","V/m","electrostatics_field","Use E = k|q|/r². Convert q = 7 nC to 7×10^-9 C and r = 4 cm to 0.04 m. Substitution gives E = 39375 V/m."
"DT_AUG061","DT","A point charge q = 8 nC is placed in air. Determine E at 5 cm from the charge.","28800","V/m","electrostatics_field","For a point charge, E = k|q|/r². Use q = 8×10^-9 C and r = 0.05 m. The field magnitude becomes E = 28800 V/m."
"DT_AUG062","DT","A 9 nC point charge is fixed in air. Calculate the electric field strength 6 cm away.","22500","V/m","electrostatics_field","Convert q = 9 nC to 9×10^-9 C and r = 6 cm to 0.06 m. Applying E = kq/r² gives E = 22500 V/m. The unit is V/m."
"DT_AUG063","DT","A point charge of 2 nC is in air. Find the field magnitude at a point 7 cm away.","3673.47","V/m","electrostatics_field","Use the point-charge equation E = k|q|/r². With q = 2×10^-9 C and r = 0.07 m, the field is E = 3673.47 V/m. The distance is squared in meters."
"DT_AUG064","DT","A 3 nC charge is fixed in air. Determine the electric field strength at a distance of 8 cm.","4218.75","V/m","electrostatics_field","The magnitude is calculated by E = k|q|/r². Convert q = 3 nC to 3×10^-9 C and r = 8 cm to 0.08 m. The result is 4218.75 V/m."
"DT_AUG065","DT","A point charge q = 4 nC is placed in air. Calculate E at a point 9 cm from q.","4444.44","V/m","electrostatics_field","Convert q and r into SI units: q = 4×10^-9 C and r = 0.09 m. Then use E = k|q|/r². The field magnitude is 4444.44 V/m."
"DT_AUG066","DT","A 5 nC point charge is in air. Find the electric field magnitude 3 cm from the charge.","50000","V/m","electrostatics_field","At r = 0.03 m, use E = k|q|/r² with q = 5×10^-9 C. The calculation is 9×10^9×5×10^-9/0.03². This gives 50000 V/m. The small distance makes the field large."
"DT_AUG067","DT","A point charge Q = 6 nC is fixed in air. What is the field strength at 4 cm from Q?","33750","V/m","electrostatics_field","Use the inverse-square point-charge field formula. With Q = 6×10^-9 C and r = 0.04 m, E = 9×10^9×6×10^-9/0.04². The value is 33750 V/m. This assumes air behaves like vacuum."
"DT_AUG068","DT","A 7 nC point charge is placed in air. Determine the electric field at a point 5 cm away.","25200","V/m","electrostatics_field","For a point charge, field strength is E = k|q|/r². Convert q = 7 nC and r = 5 cm into SI units. Substitution gives E = 25200 V/m."
"DT_AUG069","DT","A charge q = 8 nC is fixed in air. Calculate the electric field strength at r = 6 cm.","20000","V/m","electrostatics_field","The distance must be in meters, so r = 0.06 m. With q = 8×10^-9 C, use E = kq/r². The electric field strength is 20000 V/m."
"DT_AUG070","DT","A 9 nC point charge is in air. What is the field magnitude at a point 7 cm from the charge?","16530.61","V/m","electrostatics_field","Use E = k|q|/r². Convert q = 9 nC to 9×10^-9 C and r = 7 cm to 0.07 m. The calculated field is 16530.61 V/m."
"DT_AUG071","DT","Two equal positive charges produce fields of 3000 V/m and 4000 V/m at a point in perpendicular directions. Find the resultant field magnitude.","5000","V/m","electrostatics_field","When two electric field vectors are perpendicular, combine them by the Pythagorean theorem. The magnitude is E = √(3000² + 4000²). This equals 5000 V/m, with direction not required."
"DT_AUG072","DT","At a point, two electric field components are 6000 V/m along x and 8000 V/m along y. Calculate the resultant field magnitude.","10000","V/m","electrostatics_field","The components are perpendicular, so the resultant magnitude is found from E = √(Ex² + Ey²). Substituting 6000 V/m and 8000 V/m gives √(36×10^6 + 64×10^6) = 10000 V/m."
"DT_AUG073","DT","Two perpendicular electric field vectors have magnitudes 5000 V/m and 12000 V/m. What is the resultant magnitude?","13000","V/m","electrostatics_field","Because the fields are at right angles, their vector sum is not a simple arithmetic sum. Use E = √(E1² + E2²). With 5000 and 12000 V/m, the resultant is 13000 V/m."
"DT_AUG074","DT","An electric field has components Ex = 9000 V/m and Ey = 12000 V/m. Find the magnitude of the electric field.","15000","V/m","electrostatics_field","The field magnitude comes from the vector components. Since Ex and Ey are perpendicular, E = √(Ex² + Ey²). Substituting 9000 and 12000 V/m gives E = 15000 V/m."
"DT_AUG075","DT","At a point M, two electric fields of 7000 V/m and 24000 V/m are perpendicular. Determine the resultant field strength.","25000","V/m","electrostatics_field","Perpendicular fields add vectorially using the Pythagorean relation. The magnitude is √(7000² + 24000²). This equals 25000 V/m, so the resultant field strength is 25000 V/m."
"DT_AUG076","DT","Two opposite electric fields along the same line have magnitudes 18000 V/m and 11000 V/m. Find the resultant magnitude.","7000","V/m","electrostatics_field","Collinear fields in opposite directions subtract. The resultant magnitude is the absolute difference of the two magnitudes, |18000 - 11000|. Therefore the field magnitude is 7000 V/m."
"DT_AUG077","DT","Two electric fields along the same direction have magnitudes 4500 V/m and 7500 V/m. Calculate the resultant field magnitude.","12000","V/m","electrostatics_field","When field vectors point in the same direction, their magnitudes add directly. Thus the resultant is 4500 + 7500 = 12000 V/m. No angle resolution is needed in this case."
"DT_AUG078","DT","At point P, two electric field vectors are opposite: 22000 V/m to the right and 9000 V/m to the left. Find the net field magnitude.","13000","V/m","electrostatics_field","Choose right as positive. The net field is 22000 - 9000 = 13000 V/m, directed to the right. Since only magnitude is requested, the answer is 13000 V/m."
"DT_AUG079","DT","A charge of 6 nC is placed at a point where the electric field is 5000 V/m. Find the force magnitude in micro-newtons.","30","μN","electrostatics_force","Use F = |q|E. With q = 6×10^-9 C and E = 5000 V/m, F = 30×10^-6 N. Since 1 μN = 10^-6 N, the force magnitude is 30 μN."
"DT_AUG080","DT","A 12 nC charge is placed at a point where E = 15000 V/m. Calculate the electric force magnitude.","180","μN","electrostatics_force","The force on a charge at a point in an electric field is F = |q|E. Convert q = 12 nC to 12×10^-9 C. Multiplication by 15000 V/m gives 180×10^-6 N, or 180 μN."
"DT_AUG081","DT","A small charge q = 2 nC is placed in a field of 6000 V/m. What is the force magnitude?","12","μN","electrostatics_force","Convert the charge to coulombs and apply F = |q|E. With q = 2×10^-9 C and E = 6000 V/m, F = 12×10^-6 N. Therefore the force magnitude is 12 μN."
"DT_AUG082","DT","A particle with charge 8 nC is in a field of 17500 V/m. Determine the electric force magnitude.","140","μN","electrostatics_force","The field force magnitude is proportional to charge. Use F = |q|E with q = 8×10^-9 C and E = 17500 V/m. The result is 140×10^-6 N, which is 140 μN."
"DT_AUG083","DT","A charge q = 9 nC is placed in a uniform field E = 25000 V/m. Find the force magnitude.","225","μN","electrostatics_force","Use F = |q|E. Convert 9 nC to 9×10^-9 C and multiply by 25000 V/m. This gives 225×10^-6 N, so the electric force magnitude is 225 μN."
"DT_AUG084","DT","A 10 nC charge experiences a uniform electric field of 18000 V/m. Calculate the force magnitude.","180","μN","electrostatics_force","The electric force magnitude is F = |q|E. With q = 10×10^-9 C and E = 18000 V/m, F = 180×10^-6 N. Thus the answer is 180 μN."
"DT_AUG085","DT","A charge of 5 nC is placed in a 36000 V/m field. Determine the magnitude of electric force.","180","μN","electrostatics_force","Convert q = 5 nC to 5×10^-9 C. Then use F = |q|E with E = 36000 V/m. The calculation gives F = 180×10^-6 N, or 180 μN."
"DT_AUG086","DT","A 7 nC charge lies in an electric field of 30000 V/m. Find the force magnitude.","210","μN","electrostatics_force","For a uniform electric field, F = |q|E. With q = 7×10^-9 C and E = 30000 V/m, the force magnitude is 210×10^-6 N. Expressed in micro-newtons, it is 210 μN."
"DT_AUG087","DT","A 4 nC charge is placed at a point where the electric field is 45000 V/m. Calculate the force magnitude.","180","μN","electrostatics_force","The force on the charge is found using F = |q|E. Convert 4 nC to 4×10^-9 C and multiply by 45000 V/m. This gives F = 180 μN."
"DT_AUG088","DT","A 6 nC test charge is in a uniform electric field of 25000 V/m. What force magnitude acts on it?","150","μN","electrostatics_force","The test charge experiences force F = |q|E. Using q = 6×10^-9 C and E = 25000 V/m, F = 150×10^-6 N. Therefore the force magnitude is 150 μN."
"DT_AUG089","DT","A 15 nC charge is placed in a field of 12000 V/m. Calculate the electric force magnitude.","180","μN","electrostatics_force","Use F = |q|E. The charge 15 nC equals 15×10^-9 C. Multiplying by E = 12000 V/m gives F = 180×10^-6 N, so the force is 180 μN."
"DT_AUG090","DT","A 30 nC charge is placed in a uniform field of 6000 V/m. Determine the force magnitude.","180","μN","electrostatics_force","The magnitude is F = |q|E. Convert q = 30 nC to 30×10^-9 C and multiply by 6000 V/m. This gives 180×10^-6 N, or 180 μN."
"DT_AUG091","DT","A 2 nC charge is in a uniform electric field of 9000 V/m. Calculate the electric force magnitude.","18","μN","electrostatics_force","Use F = |q|E with SI units. The charge is 2×10^-9 C and the field is 9000 V/m. The force is 18×10^-6 N, equivalent to 18 μN."
"DT_AUG092","DT","A 3 nC charge is placed in a 40000 V/m electric field. What is the force magnitude?","120","μN","electrostatics_force","The force magnitude in a uniform field is F = |q|E. With q = 3×10^-9 C and E = 40000 V/m, F = 120×10^-6 N. Therefore the answer is 120 μN."
"DT_AUG093","DT","A 4 nC charge is in a uniform electric field of 5000 V/m. Calculate the force magnitude.","20","μN","electrostatics_force","Convert q = 4 nC to 4×10^-9 C. Applying F = |q|E with E = 5000 V/m gives 20×10^-6 N. Hence the force magnitude is 20 μN."
"DT_AUG094","DT","A charge q = 5 nC lies in a field E = 10000 V/m. Determine the magnitude of the electric force.","50","μN","electrostatics_force","Use the relation F = |q|E. With q = 5×10^-9 C and E = 10000 V/m, the force magnitude is 50×10^-6 N. In micro-newtons, this is 50 μN."
"DT_AUG095","DT","A 6 nC charge is placed in a 12000 V/m field. Find the electric force magnitude.","72","μN","electrostatics_force","The force magnitude is obtained from F = |q|E. Convert q = 6 nC to 6×10^-9 C and multiply by 12000 V/m. The result is 72×10^-6 N, or 72 μN."
"DT_AUG096","DT","A 7 nC charge is placed in an electric field of 9000 V/m. Calculate the force magnitude.","63","μN","electrostatics_force","Use F = |q|E. The charge is 7×10^-9 C and the electric field is 9000 V/m. Multiplication gives 63×10^-6 N, so the force magnitude is 63 μN."
"DT_AUG097","DT","A 9 nC particle is located in a field of 11000 V/m. Determine the electric force magnitude.","99","μN","electrostatics_force","The uniform field exerts force F = |q|E. With q = 9×10^-9 C and E = 11000 V/m, F = 99×10^-6 N. Therefore the magnitude is 99 μN."
"DT_AUG098","DT","A 10 nC charge is placed in a field of 12000 V/m. Find the electric force magnitude.","120","μN","electrostatics_force","Apply F = |q|E. Convert q = 10 nC to 10×10^-9 C and multiply by 12000 V/m. This yields 120×10^-6 N, or 120 μN. The sign of charge would only affect direction."
"DT_AUG099","DT","A 12 nC charge is placed in a 5000 V/m electric field. What is the magnitude of electric force?","60","μN","electrostatics_force","Use the field-force formula F = |q|E. With q = 12×10^-9 C and E = 5000 V/m, the force magnitude is 60×10^-6 N. This is 60 μN."
"DT_AUG100","DT","A 16 nC charge is in a uniform electric field of 10000 V/m. Calculate the force magnitude.","160","μN","electrostatics_force","The electric force magnitude is F = |q|E. The charge 16 nC equals 16×10^-9 C. Multiplying by 10000 V/m gives 160×10^-6 N, so the force is 160 μN."
