"id","prefix","question","answer","unit","topic","explanation"
"TD_AUG049","TD","A 40 μF capacitor is connected to a 5 V source. Calculate the charge on it.","200","μC","capacitor","Use the capacitor charge relation Q = CU. Substituting C = 40 μF and U = 5 V gives Q = 200 μC. This is the stored charge after charging."
"TD_AUG050","TD","A 50 μF capacitor has a voltage of 6 V. Find the stored charge.","300","μC","capacitor","The capacitor charge is Q = CU. With C = 50 μF and U = 6 V, Q = 300 μC. This follows directly from multiplying capacitance by voltage."
"TD_AUG051","TD","A capacitor stores 500 μC at 20 V. Determine its capacitance.","25","μF","capacitor","Solve Q = CU for capacitance: C = Q/U. With Q = 500 μC and U = 20 V, C = 25 μF. This is the capacitance needed to store that charge."
"TD_AUG052","TD","A capacitor stores 360 μC when charged to 18 V. Find C.","20","μF","capacitor","Use C = Q/U. Substituting Q = 360 μC and U = 18 V gives C = 20 μF. The units work because μC per volt is μF."
"TD_AUG053","TD","A charge of 144 μC is stored at a voltage of 12 V. Calculate the capacitance.","12","μF","capacitor","From Q = CU, capacitance is C = Q/U. Using Q = 144 μC and U = 12 V gives C = 12 μF. This value matches the given charge-voltage ratio."
"TD_AUG054","TD","A capacitor holds 96 μC at 24 V. What is the capacitance?","4","μF","capacitor","Use C = Q/U. Dividing 96 μC by 24 V gives 4 μF. Therefore a 4 μF capacitor would hold this charge at the stated voltage."
"TD_AUG055","TD","A capacitor stores 600 μC under 30 V. Determine C.","20","μF","capacitor","Capacitance measures charge stored per volt. Use C = Q/U = 600 μC / 30 V. This gives C = 20 μF. The result is in microfarads because Q is in microcoulombs."
"TD_AUG056","TD","A 12 μF capacitor stores 0.006 J of energy. If its voltage is unknown, find U.","31.62","V","capacitor","Use W = 1/2 CU² and solve U = √(2W/C). Convert C = 12 μF to 12×10^-6 F. Then U = √(0.012/(12×10^-6)) = √1000 ≈ 31.62 V."
"TD_AUG057","TD","A 20 μF capacitor stores 0.004 J of energy. Calculate the voltage across it.","20","V","capacitor","Rearrange W = 1/2 CU² to U = √(2W/C). With W = 0.004 J and C = 20×10^-6 F, U = √(0.008/20×10^-6) = √400 = 20 V."
"TD_AUG058","TD","A 5 μF capacitor stores 0.0025 J. Determine the voltage across the capacitor.","31.62","V","capacitor","Use U = √(2W/C). Convert C = 5 μF to 5×10^-6 F. Then U = √(0.005/(5×10^-6)) = √1000 ≈ 31.62 V. This comes from W = 1/2CU²."
"TD_AUG059","TD","A 10 μF capacitor stores 0.005 J of energy. Find its voltage.","31.62","V","capacitor","The energy relation is W = 1/2 CU². Solving gives U = √(2W/C). With W = 0.005 J and C = 10×10^-6 F, U = √1000 ≈ 31.62 V."
"TD_AUG060","TD","A 40 μF capacitor stores 0.02 J. Calculate the voltage across it.","31.62","V","capacitor","Use U = √(2W/C). Substitute W = 0.02 J and C = 40×10^-6 F. The ratio 2W/C equals 1000, so U ≈ 31.62 V. The voltage is positive as a magnitude."
"TD_AUG061","TD","Two capacitors 8 μF and 12 μF are connected in parallel to a 10 V source. Find the total charge stored.","200","μC","capacitor","First find the equivalent capacitance in parallel: Ceq = 8 + 12 = 20 μF. Then use Q = CeqU. With U = 10 V, Q = 200 μC."
"TD_AUG062","TD","Capacitors 5 μF and 10 μF are in parallel across 20 V. Determine the total stored charge.","300","μC","capacitor","Parallel capacitances add, so Ceq = 15 μF. The total charge supplied by the source is Q = CeqU. With U = 20 V, Q = 15×20 = 300 μC."
"TD_AUG063","TD","A parallel pair of 6 μF and 9 μF capacitors is connected to 12 V. Find the total charge.","180","μC","capacitor","For parallel capacitors, Ceq = C1 + C2 = 15 μF. The source voltage is common to both capacitors. Thus Qtotal = CeqU = 15×12 = 180 μC."
"TD_AUG064","TD","Two capacitors 4 μF and 8 μF are connected in series across 24 V. Find the equivalent capacitance.","2.67","μF","capacitor","For two series capacitors, Ceq = C1C2/(C1 + C2). Substituting 4 μF and 8 μF gives Ceq = 32/12 = 2.67 μF. The applied voltage is not needed for Ceq."
"TD_AUG065","TD","Capacitors 6 μF and 12 μF are connected in series. Calculate the equivalent capacitance.","4","μF","capacitor","Use the reciprocal rule for series capacitors. For two capacitors, Ceq = C1C2/(C1 + C2). With 6 μF and 12 μF, Ceq = 72/18 = 4 μF."
"TD_AUG066","TD","A series connection contains 3 μF and 6 μF capacitors. Find Ceq.","2","μF","capacitor","Series capacitors have a smaller equivalent capacitance than either capacitor. Use Ceq = C1C2/(C1 + C2) = 3×6/(3+6). This gives Ceq = 2 μF. The reciprocal rule is the key step."
"TD_AUG067","TD","Two capacitors 20 μF and 20 μF are connected in series. Determine equivalent capacitance.","10","μF","capacitor","Two identical capacitors in series have half the capacitance of one capacitor. Applying the series rule gives Ceq = 20/2 = 10 μF. The equivalent is less than each individual capacitor."
"TD_AUG068","TD","Three capacitors 2 μF, 4 μF, and 6 μF are connected in parallel. Calculate Ceq.","12","μF","capacitor","Parallel capacitors add directly because they share the same voltage. Therefore Ceq = 2 + 4 + 6 = 12 μF. This equivalent capacitor stores the same total charge at that voltage."
"TD_AUG069","TD","Capacitors of 10 μF, 15 μF, and 25 μF are in parallel. Find the equivalent capacitance.","50","μF","capacitor","For a parallel network, equivalent capacitance is the sum of all capacitances. Thus Ceq = 10 + 15 + 25 = 50 μF. No reciprocal operation is used."
"TD_AUG070","TD","Three identical 6 μF capacitors are connected in parallel. Determine Ceq.","18","μF","capacitor","In parallel, capacitance increases by direct addition. Three identical 6 μF capacitors give Ceq = 6 + 6 + 6 = 18 μF. This is three times one capacitor."
"TD_AUG071","TD","A 2 μF capacitor is charged to 100 V. Calculate the stored energy.","10","mJ","capacitor","Use W = 1/2 CU². With C = 2 μF and U = 100 V, W = 0.5×2×10000 = 10000 μJ. This is 10 mJ."
"TD_AUG072","TD","A 50 μF capacitor is charged to 20 V. Find the stored energy.","10","mJ","capacitor","The stored energy is W = 1/2 CU². With C = 50 μF and U = 20 V, W = 0.5×50×400 = 10000 μJ. Therefore the energy is 10 mJ."
"TD_AUG073","TD","A 100 μF capacitor is charged to 10 V. Determine the stored energy.","5","mJ","capacitor","Apply W = 1/2 CU². With C = 100 μF and U = 10 V, W = 0.5×100×100 = 5000 μJ. That equals 5 mJ."
"TD_AUG074","TD","A 1 μF capacitor is charged to 200 V. Calculate the energy stored.","20","mJ","capacitor","The voltage is large, so use the square in W = 1/2 CU² carefully. With C = 1 μF and U = 200 V, W = 0.5×1×40000 = 20000 μJ = 20 mJ."
"TD_AUG075","TD","A 16 μF capacitor is charged to 25 V. Find its stored energy.","5","mJ","capacitor","Capacitor energy is W = 1/2 CU². Substituting C = 16 μF and U = 25 V gives W = 0.5×16×625 = 5000 μJ. The stored energy is 5 mJ."
"TD_AUG076","TD","A capacitor is charged to 30 V and stores 180 μC. Calculate its capacitance.","6","μF","capacitor","Use C = Q/U. The stored charge is 180 μC and the voltage is 30 V. Dividing gives C = 6 μF, which is the capacitance of the capacitor."
"TD_AUG077","TD","A capacitor has voltage 16 V and charge 128 μC. Determine C.","8","μF","capacitor","Capacitance is charge per potential difference. Using C = Q/U gives C = 128 μC / 16 V = 8 μF. The answer is in microfarads."
"TD_AUG078","TD","A 24 μF capacitor is connected to 15 V. Find the stored charge.","360","μC","capacitor","Use Q = CU. Multiplying C = 24 μF by U = 15 V gives Q = 360 μC. This is the charge magnitude on either plate."
"TD_AUG079","TD","A 36 μF capacitor is charged by a 10 V source. Calculate Q.","360","μC","capacitor","The charge stored is Q = CU. With C = 36 μF and U = 10 V, Q = 360 μC. The result follows directly from the capacitor definition."
"TD_AUG080","TD","A capacitor stores 64 μC at 8 V. Find its capacitance.","8","μF","capacitor","Rearrange Q = CU to C = Q/U. Substituting Q = 64 μC and U = 8 V gives C = 8 μF. This is the capacitance."
"TD_AUG081","TD","A 2 μF capacitor and a 3 μF capacitor are connected in parallel across 20 V. Find the total charge.","100","μC","capacitor","In parallel, Ceq = 2 + 3 = 5 μF. The total charge is Q = CeqU. With U = 20 V, Q = 5×20 = 100 μC."
"TD_AUG082","TD","A 4 μF and 6 μF capacitor pair is connected in series. Find Ceq.","2.4","μF","capacitor","For two capacitors in series, Ceq = C1C2/(C1 + C2). Substituting 4 and 6 gives Ceq = 24/10 = 2.4 μF. This is below both individual values."
"TD_AUG083","TD","A 12 μF capacitor and a 18 μF capacitor are in series. Calculate equivalent capacitance.","7.2","μF","capacitor","Use the two-capacitor series formula Ceq = C1C2/(C1 + C2). With 12 μF and 18 μF, Ceq = 216/30 = 7.2 μF. The equivalent is below 12 μF."
"TD_AUG084","TD","Two capacitors 8 μF and 24 μF are connected in series. Determine Ceq.","6","μF","capacitor","Series capacitance is found by the reciprocal relation. For two capacitors, Ceq = C1C2/(C1 + C2). Thus Ceq = 8×24/(8+24) = 6 μF. This is the total series capacitance."
"TD_AUG085","TD","A 10 μF and 30 μF capacitor are connected in series. Find the equivalent capacitance.","7.5","μF","capacitor","Use Ceq = C1C2/(C1 + C2). Substituting C1 = 10 μF and C2 = 30 μF gives 300/40 = 7.5 μF. The equivalent is lower than 10 μF."
"TD_AUG086","TD","A 9 μF capacitor is connected in parallel with a 21 μF capacitor. Calculate Ceq.","30","μF","capacitor","For parallel capacitors, capacitances add directly. Therefore Ceq = 9 μF + 21 μF = 30 μF. Parallel connection increases total capacitance because both capacitors share the same voltage."
"TD_AUG087","TD","A 7 μF capacitor and a 13 μF capacitor are connected in parallel. Find equivalent capacitance.","20","μF","capacitor","Parallel capacitors share the same voltage, so their capacitances add. Ceq = 7 + 13 = 20 μF. This is the equivalent capacitance of the whole branch."
"TD_AUG088","TD","A 22 μF capacitor and an 18 μF capacitor are connected in parallel. Determine Ceq.","40","μF","capacitor","Use the parallel formula Ceq = C1 + C2. With 22 μF and 18 μF, Ceq = 40 μF. The equivalent capacitor stores the sum of the charges at the same voltage."
"TD_AUG089","TD","A 14 μF capacitor is charged to 5 V. Calculate the charge on it.","70","μC","capacitor","Use Q = CU. Multiplying 14 μF by 5 V gives Q = 70 μC. This is the magnitude of charge stored on the capacitor."
"TD_AUG090","TD","A 28 μF capacitor is connected to 5 V. Determine Q.","140","μC","capacitor","The charge is Q = CU. With C = 28 μF and U = 5 V, Q = 140 μC. The result uses the direct proportionality between charge and voltage."
"TD_AUG091","TD","A capacitor of 18 μF is charged to 12 V. Find the stored charge.","216","μC","capacitor","Apply Q = CU. The capacitance is 18 μF and the voltage is 12 V, so Q = 18×12 = 216 μC. This is the stored charge."
"TD_AUG092","TD","A 32 μF capacitor stores 0.004 J of energy. Calculate the voltage across it.","15.81","V","capacitor","Use U = √(2W/C). Convert C = 32 μF to 32×10^-6 F. Then U = √(0.008/(32×10^-6)) = √250 ≈ 15.81 V. This follows from capacitor energy."
"TD_AUG093","TD","A 18 μF capacitor stores 0.009 J. Find the voltage across the capacitor.","31.62","V","capacitor","From W = 1/2 CU², solve U = √(2W/C). With W = 0.009 J and C = 18×10^-6 F, U = √1000 ≈ 31.62 V."
"TD_AUG094","TD","A 45 μF capacitor stores 0.0225 J of energy. Determine the voltage.","31.62","V","capacitor","Use the energy relation W = 1/2 CU². Solving gives U = √(2W/C). With C = 45×10^-6 F and W = 0.0225 J, U = √1000 ≈ 31.62 V."
"TD_AUG095","TD","A capacitor with C = 80 μF stores 0.01 J. Calculate its voltage.","15.81","V","capacitor","Rearrange W = 1/2 CU² to U = √(2W/C). With W = 0.01 J and C = 80×10^-6 F, the ratio is 250. Therefore U ≈ 15.81 V."
"TD_AUG096","TD","A 60 μF capacitor is charged to 10 V. Find its stored energy.","3","mJ","capacitor","Use W = 1/2 CU². With C = 60 μF and U = 10 V, W = 0.5×60×100 = 3000 μJ. This is 3 mJ."
"TD_AUG097","TD","A 30 μF capacitor is charged to 20 V. Calculate the stored energy.","6","mJ","capacitor","The capacitor energy is W = 1/2 CU². Substituting C = 30 μF and U = 20 V gives 0.5×30×400 = 6000 μJ. Therefore W = 6 mJ."
"TD_AUG098","TD","A 12 μF capacitor is charged to 50 V. Determine the stored energy.","15","mJ","capacitor","Use W = 1/2 CU². With C = 12 μF and U = 50 V, W = 0.5×12×2500 = 15000 μJ. Converting gives 15 mJ."
"TD_AUG099","TD","A 75 μF capacitor is charged to 8 V. Find the stored energy.","2.4","mJ","capacitor","The energy stored is W = 1/2 CU². Substituting C = 75 μF and U = 8 V gives W = 0.5×75×64 = 2400 μJ. This equals 2.4 mJ."
"TD_AUG100","TD","A 100 μF capacitor is charged to 6 V. Calculate the stored electric energy.","1.8","mJ","capacitor","Apply W = 1/2 CU². With C = 100 μF and U = 6 V, W = 0.5×100×36 = 1800 μJ. The stored energy is 1.8 mJ."
