"id","prefix","question","answer","unit","topic","explanation"
"DDT373","DDT","A solenoid with a length of 0.4 m, consisting of 800 turns, carries an electric current of 1.5 A. Determine the magnetic field inside the solenoid.","3.77×10⁻³","T","induction","For a long solenoid, the interior magnetic field is B = μ0nI. First calculate turn density: n = N/l = 800/0.4 = 2000 turns/m. Then substitute I = 1.5 A to get B = 4π×10⁻⁷×2000×1.5 = 3.77×10⁻³ T."
"DDT374","DDT","A solenoid is 0.6 m long, has 1200 turns, and a current of 2 A flows through it. Calculate the magnetic flux through a cross-sectional area of 4×10⁻⁴ m².","2.01×10⁻⁶","Wb","induction","Find the solenoid field before finding flux. The turn density is n = 1200/0.6 = 2000 turns/m, so B = μ0nI = 4π×10⁻⁷×2000×2. Magnetic flux through the area is Φ = BS, giving 2.01×10⁻⁶ Wb."
"DDT375","DDT","Given the cross-sectional area of a solenoid is 2 cm², and B = 2×10⁻³ T. Calculate the magnetic flux through this cross-section.","4×10⁻⁷","Wb","induction","Magnetic flux through a cross-section is Φ = BS when the field is perpendicular to the area. Convert 2 cm² to 2×10⁻⁴ m². Then multiply by B = 2×10⁻³ T to obtain Φ = 4×10⁻⁷ Wb."
"DDT377","DDT","A solenoid has a length of 1 m, a cross-sectional area of 5 cm², 1000 turns, and carries a current of 2 A. Calculate the magnetic field energy.","1.26×10⁻³","J","induction","First express the solenoid as an inductor with L = μ0N²S/l. Convert S = 5 cm² to 5×10⁻⁴ m², then use the magnetic energy formula W = 1/2 LI². With I = 2 A, the energy is about 1.26×10⁻³ J."
"DDT378","DDT","A solenoid has a magnetic flux of 5×10⁻⁶ Wb per turn and consists of 500 turns. Calculate the total magnetic flux linkage.","2.5×10⁻³","Wb","induction","Flux linkage is NΦ when each turn links the same flux. With N = 500 and Φ = 5×10⁻⁶ Wb, NΦ = 500×5×10⁻⁶. The total flux linkage is 2.5×10⁻³ Wb."
"DDT380","DDT","The current through a solenoid increases uniformly from 0 to 5 A over a period of 0.2 s. Given that the induced electromotive force is 0.5 V, determine the self-inductance.","0.02","H","induction","For self-induction, the induced EMF magnitude satisfies e = L|ΔI/Δt|. The current changes uniformly by 5 A in 0.2 s, so |ΔI/Δt| = 25 A/s. Solving L = e/(ΔI/Δt) gives L = 0.5/25 = 0.02 H."
"DDT381","DDT","A solenoid is 0.5 m long and has 1500 turns. Calculate the number of turns per unit length.","3000","turns/m","induction","Turn density is the number of coil turns divided by the solenoid length. Use n = N/l with N = 1500 and l = 0.5 m. Therefore n = 1500/0.5 = 3000 turns/m."
"DDT383","DDT","Given a solenoid with a magnetic field B = 2×10⁻³ T and a cross-sectional area of 3 cm², determine the magnetic flux through this area.","6×10⁻⁷","Wb","induction","The magnetic flux through the cross-sectional area is Φ = BS. Convert the area first: 3 cm² = 3×10⁻⁴ m². Multiplying by B = 2×10⁻³ T gives Φ = 6×10⁻⁷ Wb."
"DDT384","DDT","A coil has 600 turns. The magnetic flux through each turn is 4×10⁻⁶ Wb. Calculate the total flux linkage.","2.4×10⁻³","Wb","induction","Flux linkage counts the magnetic flux linked with all turns of the coil. Since each turn has flux 4×10⁻⁶ Wb and there are 600 turns, use NΦ = 600×4×10⁻⁶. The total flux linkage is 2.4×10⁻³ Wb."
"DDT385","DDT","Given that the induced electromotive force is 0.3 V, and the current decreases uniformly from 2 A to 0 A in 0.05 s. Calculate the self-inductance.","7.5 × 10⁻³","H","induction","Use the magnitude form of self-induction, e = L|ΔI/Δt|. The current decreases by 2 A in 0.05 s, so the rate magnitude is 40 A/s. Therefore L = 0.3/40 = 7.5×10⁻³ H."
"DDT387","DDT","Given an inductor with an inductance of 0.1 H and a maximum current of 2 A, determine the maximum magnetic field energy.","0.2","J","induction","The magnetic field energy in an inductor is W = 1/2 LI². It is maximum when the current is maximum, so use Imax = 2 A. Substituting L = 0.1 H gives W = 0.5×0.1×2² = 0.2 J."
"DDT388","DDT","A solenoid has a length of 1.2 m and 2400 turns. The current is 1 A. Calculate the magnetic field strength.","2.51×10⁻³","T","induction","For a long solenoid, magnetic field strength is B = μ0nI. First find the turn density: n = 2400/1.2 = 2000 turns/m. With I = 1 A, B = 4π×10⁻⁷×2000×1 = 2.51×10⁻³ T."
"DDT389","DDT","The current increases uniformly from 0 to 6 A in 0.03 s, producing an induced electromotive force of 1.2 V. Calculate the self-inductance.","0.006","H","induction","The current changes uniformly, so use the average rate |ΔI/Δt| = 6/0.03 = 200 A/s. The magnitude relation for self-induction is e = L|ΔI/Δt|. Solving gives L = 1.2/200 = 0.006 H."
"DDT390","DDT","For a solenoid with a turn density of n = 2000 turns/m and a current of I = 0.5 A, calculate the magnetic field B inside a solenoid. (Given μ₀ = 4π×10⁻⁷).","1.26×10⁻³","T","induction","For a long solenoid, the internal field is B = μ0nI. The turn density and current are already in SI units. Substituting μ0 = 4π×10⁻⁷, n = 2000 turns/m, and I = 0.5 A gives B = 1.26×10⁻³ T."
"DDT391","DDT","A solenoid has 1600 turns and a length of 0.8 m. Calculate the number of turns per unit length.","2000","turns/m","induction","The number of turns per unit length is the solenoid's turn density. Use n = N/l with N = 1600 turns and l = 0.8 m. Dividing gives n = 2000 turns/m."
"DDT392","DDT","Given n = 2000 turns/m and I = 4 A, determine the magnetic flux density within the solenoid.","1.01×10⁻²","T","induction","For a long solenoid, magnetic flux density inside is B = μ0nI. The given turn density and current can be substituted directly. With n = 2000 turns/m and I = 4 A, B = 4π×10⁻⁷×2000×4 ≈ 1.01×10⁻² T."
"DDT394","DDT","A solenoid is 1 m long, has a cross-sectional area of 4 cm², 1200 turns, and a current of 2.5 A. Calculate the magnetic field energy.","2.26×10⁻³","J","induction","Treat the solenoid as an inductor. First find L = μ0N²S/l, converting S = 4 cm² to 4×10⁻⁴ m². Then use W = 1/2 LI² with I = 2.5 A. The resulting magnetic field energy is 2.26×10⁻³ J."
"DDT395","DDT","A solenoid has a magnetic field B = 5×10⁻³ T and a cross-sectional area of 6 cm². Calculate the magnetic flux through the cross-section.","3×10⁻⁶","Wb","induction","Magnetic flux through the cross-section is Φ = BS when the field is normal to the area. Convert 6 cm² to 6×10⁻⁴ m². Then Φ = 5×10⁻³×6×10⁻⁴ = 3×10⁻⁶ Wb."
"DDT396","DDT","A capacitor is placed in a solenoid's magnetic field, which has B = 3×10⁻³ T. The area of the loop is 5 cm². Calculate the magnetic flux.","1.5×10⁻⁶","Wb","induction","The magnetic flux is the product of magnetic field and area when the field is perpendicular to the loop. Convert 5 cm² to 5×10⁻⁴ m². Thus Φ = 3×10⁻³×5×10⁻⁴ = 1.5×10⁻⁶ Wb."
"DDT397","DDT","The current increases from 0 A to 10 A in 0.05 s. The induced electromotive force (EMF) measured is 1 V. Calculate the inductance.","0.005","H","induction","Use the magnitude form of the self-induction relation, e = L|ΔI/Δt|. The current changes by 10 A in 0.05 s, so the rate is 200 A/s. Solving for L gives L = 1/200 = 0.005 H."
"DDT398","DDT","An inductor has an inductance of 0.05 H, and a current of 3 A flows through it. Calculate the magnetic energy.","0.225","J","induction","The magnetic energy stored in an inductor is W = 1/2 LI². The values are already in SI units, so substitute L = 0.05 H and I = 3 A directly. This gives W = 0.5×0.05×3² = 0.225 J."
"DDT399","DDT","For a solenoid with a length of 0.5 m, 1000 turns, and a current of 3 A, calculate the magnetic field strength.","7.54×10⁻³","T","induction","For a long solenoid, calculate turn density first: n = N/l = 1000/0.5 = 2000 turns/m. Then use B = μ0nI with I = 3 A. This gives B = 4π×10⁻⁷×2000×3 = 7.54×10⁻³ T."
"DDT400","DDT","A solenoid has n = 3000 turns/m and I = 2 A. Calculate the magnetic field B inside the solenoid.","7.54×10⁻³","T","induction","The solenoid field follows a direct product of μ0, turn density, and current. Substituting n = 3000 turns/m and I = 2 A gives B = 4π×10⁻⁷×3000×2. The field is 7.54×10⁻³ T."
"DDT401","DDT","A long solenoid has a turn density n = 800 turns/m and carries a current I = 0.8 A. Calculate the magnetic field inside the solenoid.","0.000804","T","induction","The current and turn density are both modest, so the interior field is small. Applying B = μ0nI with n = 800 turns/m and I = 0.8 A gives 0.000804 T."
"DDT402","DDT","A long solenoid has a turn density n = 1000 turns/m and carries a current I = 1.2 A. Calculate the magnetic field inside the solenoid.","0.001508","T","induction","For a long solenoid, the field inside is modeled as nearly uniform and given by B = μ0nI. The turn density and current are already in SI units. Substituting n = 1000 turns/m and I = 1.2 A gives B = 0.001508 T."
"DDT403","DDT","A long solenoid has a turn density n = 1200 turns/m and carries a current I = 1.6 A. Calculate the magnetic field inside the solenoid.","0.002413","T","induction","Inside a long solenoid, magnetic field strength is proportional to the product nI. Here nI = 1200×1.6, and multiplying by μ0 = 4π×10⁻⁷ gives B = 0.002413 T. The final unit is tesla."
"DDT404","DDT","A long solenoid has a turn density n = 1400 turns/m and carries a current I = 2 A. Calculate the magnetic field inside the solenoid.","0.003519","T","induction","The long-solenoid approximation uses B = μ0nI for the interior field. With n = 1400 turns/m and I = 2 A, substitute directly into the formula. The calculation gives B = 0.003519 T."
"DDT405","DDT","A long solenoid has a turn density n = 1600 turns/m and carries a current I = 2.4 A. Calculate the magnetic field inside the solenoid.","0.004825","T","induction","The magnetic field inside a long solenoid scales linearly with both turn density and current. Use B = μ0nI with μ0 = 4π×10⁻⁷. Substituting n = 1600 and I = 2.4 gives B = 0.004825 T."
"DDT406","DDT","A long solenoid has a turn density n = 1800 turns/m and carries a current I = 2.8 A. Calculate the magnetic field inside the solenoid.","0.006333","T","induction","Apply the long-solenoid formula B = μ0nI because the problem asks for the field inside the coil. The given n and I are in correct units. With n = 1800 turns/m and I = 2.8 A, B = 0.006333 T."
"DDT407","DDT","A long solenoid has a turn density n = 2000 turns/m and carries a current I = 0.8 A. Calculate the magnetic field inside the solenoid.","0.002011","T","induction","For a long solenoid, the interior field is B = μ0nI. Although the turn density is large, the current is only 0.8 A, so use the product nI. B = 4π×10⁻⁷×2000×0.8 = 0.002011 T."
"DDT408","DDT","A long solenoid has a turn density n = 2200 turns/m and carries a current I = 1.2 A. Calculate the magnetic field inside the solenoid.","0.003318","T","induction","Use B = μ0nI with μ0 = 4π×10⁻⁷ for the nearly uniform field inside a long solenoid. Substituting n = 2200 turns/m and I = 1.2 A gives B = 0.003318 T."
"DDT409","DDT","A long solenoid has a turn density n = 800 turns/m and carries a current I = 1.6 A. Calculate the magnetic field inside the solenoid.","0.001608","T","induction","The magnetic field is directly proportional to current and turn density. For a long solenoid, B = μ0nI. With n = 800 turns/m and I = 1.6 A, B = 4π×10⁻⁷×800×1.6 = 0.001608 T."
"DDT410","DDT","A long solenoid has a turn density n = 1000 turns/m and carries a current I = 2 A. Calculate the magnetic field inside the solenoid.","0.002513","T","induction","For an ideal long solenoid, the outside field is neglected and the inside field is B = μ0nI. Substituting n = 1000 turns/m and I = 2 A gives B = 0.002513 T."
"DDT411","DDT","A long solenoid has a turn density n = 1200 turns/m and carries a current I = 2.4 A. Calculate the magnetic field inside the solenoid.","0.003619","T","induction","Use the interior-field relation B = μ0nI. The data are already in turns per meter and amperes, so substitute directly. Multiplying 4π×10⁻⁷ by 1200 and 2.4 gives B = 0.003619 T."
"DDT412","DDT","A long solenoid has a turn density n = 1400 turns/m and carries a current I = 2.8 A. Calculate the magnetic field inside the solenoid.","0.004926","T","induction","The solenoid field is B = μ0nI, so increasing either n or I increases the field. With n = 1400 turns/m and I = 2.8 A, the substitution gives B = 0.004926 T."
"DDT413","DDT","A long solenoid has a turn density n = 1600 turns/m and carries a current I = 0.8 A. Calculate the magnetic field inside the solenoid.","0.001608","T","induction","The relevant quantity in the solenoid formula is the product nI. Here 1600×0.8 gives nI = 1280 A·turns/m. Multiplying by μ0 gives B = μ0nI = 0.001608 T. This is the internal field in the long-solenoid approximation."
"DDT414","DDT","A long solenoid has a turn density n = 1800 turns/m and carries a current I = 1.2 A. Calculate the magnetic field inside the solenoid.","0.002714","T","induction","Inside a long solenoid, the magnetic field is uniform enough to use B = μ0nI. Using n = 1800 turns/m and I = 1.2 A gives B = 0.002714 T, in tesla."
"DDT415","DDT","A long solenoid has a turn density n = 2000 turns/m and carries a current I = 1.6 A. Calculate the magnetic field inside the solenoid.","0.004021","T","induction","The field inside a long solenoid is B = μ0nI. With n = 2000 turns/m and I = 1.6 A, the product nI is 3200. Multiplying by μ0 gives B = 0.004021 T."
"DDT416","DDT","A long solenoid has a turn density n = 2200 turns/m and carries a current I = 2 A. Calculate the magnetic field inside the solenoid.","0.005529","T","induction","Use the long-solenoid relation B = μ0nI. Here μ0 = 4π×10⁻⁷, n = 2200 turns/m, and I = 2 A. Substitution gives B = 4π×10⁻⁷×2200×2 = 0.005529 T. The result is reported in tesla."
"DDT417","DDT","A long solenoid has a turn density n = 800 turns/m and carries a current I = 2.4 A. Calculate the magnetic field inside the solenoid.","0.002413","T","induction","Magnetic field in a long solenoid is B = μ0nI. The turn density is lower here, but the current is 2.4 A. Using n = 800 turns/m gives B = 4π×10⁻⁷×800×2.4 = 0.002413 T."
"DDT418","DDT","A long solenoid has a turn density n = 1000 turns/m and carries a current I = 2.8 A. Calculate the magnetic field inside the solenoid.","0.003519","T","induction","The current is relatively high, and the solenoid field scales linearly with current. Apply B = μ0nI with n = 1000 turns/m and I = 2.8 A. The calculation gives B = 0.003519 T."
"DDT419","DDT","A long solenoid has a turn density n = 1200 turns/m and carries a current I = 0.8 A. Calculate the magnetic field inside the solenoid.","0.001206","T","induction","The field is proportional to the product nI for a long solenoid. Here nI = 1200×0.8 = 960. Multiplying by μ0 gives B = 4π×10⁻⁷×960 = 0.001206 T. No area term is needed for this field calculation."
"DDT420","DDT","A long solenoid has a turn density n = 1400 turns/m and carries a current I = 1.2 A. Calculate the magnetic field inside the solenoid.","0.002111","T","induction","For the solenoid interior, use B = μ0nI. The given turn density and current are already in SI units. With n = 1400 and I = 1.2, the result is B = 0.002111 T."
"DDT421","DDT","A long solenoid has a turn density n = 1600 turns/m and carries a current I = 1.6 A. Calculate the magnetic field inside the solenoid.","0.003217","T","induction","Apply B = μ0nI to the given turn density and current. The product nI = 1600×1.6 sets the field size. Multiplying by μ0 gives B = 0.003217 T. This corresponds to the field inside the solenoid."
"DDT422","DDT","A long solenoid has a turn density n = 1800 turns/m and carries a current I = 2 A. Calculate the magnetic field inside the solenoid.","0.004524","T","induction","The magnetic field inside a long solenoid follows B = μ0nI. Substituting μ0 = 4π×10⁻⁷, n = 1800 turns/m, and I = 2 A gives B = 4π×10⁻⁷×1800×2 = 0.004524 T."
"DDT423","DDT","A long solenoid has a turn density n = 2000 turns/m and carries a current I = 2.4 A. Calculate the magnetic field inside the solenoid.","0.006032","T","induction","Inside a long solenoid, use B = μ0nI for the nearly uniform internal field. With n = 2000 turns/m and I = 2.4 A, the substitution gives B = 0.006032 T."
"DDT424","DDT","A long solenoid has a turn density n = 2200 turns/m and carries a current I = 2.8 A. Calculate the magnetic field inside the solenoid.","0.007741","T","induction","The field is strong here because both turn density and current are large. From B = μ0nI, substitute n = 2200 turns/m and I = 2.8 A. This gives B = 4π×10⁻⁷×2200×2.8 = 0.007741 T."
"DDT425","DDT","A long solenoid has a turn density n = 800 turns/m and carries a current I = 0.8 A. Calculate the magnetic field inside the solenoid.","0.000804","T","induction","For a long solenoid, B = μ0nI. Here the product nI is 800×0.8 = 640, so the field is relatively small. Multiplying by μ0 gives B = 4π×10⁻⁷×640 = 0.000804 T."
"DDT426","DDT","A long solenoid has a turn density n = 1000 turns/m and carries a current I = 1.2 A. Calculate the magnetic field inside the solenoid.","0.001508","T","induction","The interior field is found from B = μ0nI. With n = 1000 turns/m and I = 1.2 A, the data are already in SI units. The resulting field is B = 0.001508 T."
"DDT427","DDT","A long solenoid has a turn density n = 1200 turns/m and carries a current I = 1.6 A. Calculate the magnetic field inside the solenoid.","0.002413","T","induction","The magnetic field follows B = μ0nI for a long solenoid. Substitution gives B = 4π×10⁻⁷×1200×1.6 = 0.002413 T. The answer is expressed in tesla because B is magnetic flux density."
"DDT428","DDT","A long solenoid has a turn density n = 1400 turns/m and carries a current I = 2 A. Calculate the magnetic field inside the solenoid.","0.003519","T","induction","Use the direct proportionality B = μ0nI. With n = 1400 turns/m and I = 2 A, the product nI determines the field. The calculation gives B = 0.003519 T."
"DDT429","DDT","A long solenoid has a turn density n = 1600 turns/m and carries a current I = 2.4 A. Calculate the magnetic field inside the solenoid.","0.004825","T","induction","For this long solenoid, B = μ0nI. The product 1600×2.4 is multiplied by μ0 = 4π×10⁻⁷. This gives B = 0.004825 T. The calculation uses the ideal internal-field model, so the result is the field inside the coil."
"DDT430","DDT","A long solenoid has a turn density n = 1800 turns/m and carries a current I = 2.8 A. Calculate the magnetic field inside the solenoid.","0.006333","T","induction","The interior magnetic field is B = μ0nI for a long solenoid. Substituting n = 1800 turns/m and I = 2.8 A gives B = 0.006333 T, with tesla as the unit."
"DDT431","DDT","An LC circuit has a capacitor C = 10 μF initially charged to U = 20 V and an inductor L = 0.05 H. Calculate the total electromagnetic energy of the ideal circuit.","0.002","J","LC_oscillation","Initially the capacitor stores the total energy: W = 1/2 CU². With C = 10 μF = 10×10⁻⁶ F and U = 20 V, W = 0.002 J. The inductor value does not affect this initial energy."
