"id","prefix","question","answer","unit","topic","explanation"
"DDT_AUG011","DDT","An LC circuit has total energy 0.05 J and inductance 0.1 H. Find the maximum current.","1","A","LC_oscillation","At maximum current, all energy is magnetic in the inductor. Use W = 1/2 LImax², so Imax = √(2W/L). With W = 0.05 J and L = 0.1 H, Imax = √1 = 1 A."
"DDT_AUG012","DDT","An ideal LC circuit stores 0.1 J of energy and has L = 0.2 H. Calculate Imax.","1","A","LC_oscillation","When current is maximum, capacitor energy is zero and magnetic energy is total. From W = 1/2 LImax², Imax = √(2W/L). Substituting W = 0.1 J and L = 0.2 H gives 1 A."
"DDT_AUG013","DDT","The total energy of an LC circuit is 0.02 J and L = 0.04 H. Find the maximum current.","1","A","LC_oscillation","Use the magnetic-energy form at maximum current: W = 1/2 LImax². Solving gives Imax = √(2W/L). With W = 0.02 J and L = 0.04 H, Imax = 1 A."
"DDT_AUG014","DDT","An LC circuit has energy 0.08 J and inductance 0.16 H. Determine Imax.","1","A","LC_oscillation","At the instant of maximum current, total energy is stored in the inductor. Use Imax = √(2W/L). With W = 0.08 J and L = 0.16 H, the square-root argument is 1, so Imax = 1 A."
"DDT_AUG015","DDT","An ideal LC oscillator has W = 0.18 J and L = 0.09 H. Calculate the maximum current.","2","A","LC_oscillation","The inductor energy at maximum current is W = 1/2 LImax². Rearranging gives Imax = √(2W/L). Substituting W = 0.18 J and L = 0.09 H gives Imax = √4 = 2 A."
"DDT_AUG016","DDT","An LC circuit has total energy 0.32 J and inductance 0.16 H. Find the current amplitude.","2","A","LC_oscillation","The current amplitude is the maximum current. At that moment, W = 1/2 LImax². Using Imax = √(2W/L) with W = 0.32 J and L = 0.16 H gives Imax = 2 A."
"DDT_AUG017","DDT","The conserved energy in an LC circuit is 0.045 J. If L = 0.01 H, find Imax.","3","A","LC_oscillation","At maximum current, the total energy is magnetic. Apply W = 1/2 LImax². Then Imax = √(2×0.045/0.01) = √9 = 3 A. This is the current amplitude."
"DDT_AUG018","DDT","An ideal LC circuit has L = 0.05 H and total energy 0.1 J. Determine the maximum current.","2","A","LC_oscillation","Use W = 1/2 LImax² at the instant all energy is in the inductor. Rearranging gives Imax = √(2W/L). With W = 0.1 J and L = 0.05 H, Imax = 2 A."
"DDT_AUG019","DDT","An LC oscillator stores 0.025 J and has inductance 0.02 H. Calculate Imax.","1.58","A","LC_oscillation","At peak current, W = 1/2 LImax². Solve Imax = √(2W/L). Substituting W = 0.025 J and L = 0.02 H gives √2.5 ≈ 1.58 A."
"DDT_AUG020","DDT","Total energy in an LC circuit is 0.0125 J and L = 0.01 H. Find the maximum current.","1.58","A","LC_oscillation","The maximum-current state is purely magnetic energy. Use Imax = √(2W/L). With W = 0.0125 J and L = 0.01 H, Imax = √2.5 ≈ 1.58 A."
"DDT_AUG021","DDT","An LC circuit has energy 0.005 J and capacitance 10 μF. Find the maximum capacitor voltage.","31.62","V","LC_oscillation","At maximum capacitor voltage, total energy is electric: W = 1/2 CUmax². Solve Umax = √(2W/C). With W = 0.005 J and C = 10×10^-6 F, Umax = √1000 ≈ 31.62 V."
"DDT_AUG022","DDT","An ideal LC oscillator stores 0.002 J and has C = 4 μF. Calculate Umax.","31.62","V","LC_oscillation","Use the electric energy form W = 1/2 CUmax². Rearranging gives Umax = √(2W/C). With W = 0.002 J and C = 4×10^-6 F, the result is √1000 ≈ 31.62 V."
"DDT_AUG023","DDT","The total energy of an LC circuit is 0.01 J and C = 20 μF. Find the maximum voltage on the capacitor.","31.62","V","LC_oscillation","When capacitor voltage is maximum, all energy is stored in the capacitor. Use Umax = √(2W/C). Substituting W = 0.01 J and C = 20×10^-6 F gives Umax ≈ 31.62 V."
"DDT_AUG024","DDT","An LC circuit has W = 0.0045 J and C = 10 μF. Calculate Umax.","30","V","LC_oscillation","Use W = 1/2 CUmax². Solving gives Umax = √(2W/C). With W = 0.0045 J and C = 10×10^-6 F, Umax = √900 = 30 V."
"DDT_AUG025","DDT","An LC oscillator has total energy 0.018 J and capacitance 40 μF. Find maximum capacitor voltage.","30","V","LC_oscillation","At maximum capacitor voltage, the energy is electric. Use Umax = √(2W/C). With W = 0.018 J and C = 40×10^-6 F, the voltage is √900 = 30 V."
"DDT_AUG026","DDT","An ideal LC circuit has C = 50 μF and maximum voltage 20 V. Find the total energy.","10","mJ","LC_oscillation","The total energy equals maximum capacitor energy. Apply W = 1/2 CUmax². With C = 50 μF and Umax = 20 V, W = 10000 μJ = 10 mJ."
"DDT_AUG027","DDT","An ideal LC circuit has L = 0.2 H and maximum current 2 A. Calculate total energy.","0.4","J","LC_oscillation","At maximum current, all energy is magnetic. Use W = 1/2 LImax². With L = 0.2 H and Imax = 2 A, W = 0.5×0.2×4 = 0.4 J."
"DDT_AUG028","DDT","An LC oscillator has L = 0.05 H and Imax = 4 A. Find the total electromagnetic energy.","0.4","J","LC_oscillation","The maximum magnetic energy equals the total conserved energy. Use W = 1/2 LImax². Substituting L = 0.05 H and Imax = 4 A gives W = 0.4 J."
"DDT_AUG029","DDT","In an LC circuit, L = 0.1 H and the maximum current is 3 A. Determine total energy.","0.45","J","LC_oscillation","At the instant current is maximum, the inductor stores all the energy. Use W = 1/2 LImax². With L = 0.1 H and Imax = 3 A, W = 0.45 J."
"DDT_AUG030","DDT","An LC circuit has C = 100 μF and Umax = 10 V. Calculate the total energy.","5","mJ","LC_oscillation","Use the maximum capacitor energy W = 1/2 CUmax². With C = 100 μF and Umax = 10 V, W = 0.5×100×100 = 5000 μJ. Therefore W = 5 mJ."
"DDT_AUG031","DDT","An ideal LC circuit has C = 200 μF and Umax = 5 V. Find total energy.","2.5","mJ","LC_oscillation","At maximum voltage, the energy is stored in the capacitor. W = 1/2 CUmax². Substituting C = 200 μF and Umax = 5 V gives 2500 μJ, so the total energy is 2.5 mJ."
"DDT_AUG032","DDT","An LC circuit has L = 0.5 H and Imax = 1 A. Calculate total electromagnetic energy.","0.25","J","LC_oscillation","The total energy equals maximum magnetic energy in the inductor. Use W = 1/2 LImax². With L = 0.5 H and Imax = 1 A, W = 0.25 J."
"DDT_AUG033","DDT","An LC oscillator has L = 0.08 H and current amplitude 5 A. Find the total energy.","1","J","LC_oscillation","Current amplitude means maximum current. At that moment, W = 1/2 LImax². With L = 0.08 H and Imax = 5 A, W = 0.5×0.08×25 = 1 J."
"DDT_AUG034","DDT","An LC circuit has C = 25 μF and Umax = 40 V. Calculate the oscillation energy.","20","mJ","LC_oscillation","The oscillation energy is the maximum capacitor energy. Use W = 1/2 CUmax². With C = 25 μF and Umax = 40 V, W = 20000 μJ = 20 mJ."
"DDT_AUG035","DDT","An ideal LC circuit has L = 0.02 H and Imax = 10 A. Find total energy.","1","J","LC_oscillation","At maximum current, all energy is magnetic. Use W = 1/2 LImax². With L = 0.02 H and Imax = 10 A, W = 0.5×0.02×100 = 1 J."
"DDT_AUG036","DDT","The capacitor voltage in an LC circuit is maximum when the current is what value?","0","A","LC_oscillation","When capacitor voltage is maximum, the capacitor charge is also maximum. At that instant all energy is electric and none is magnetic. Since magnetic energy depends on current, the current is 0 A."
"DDT_AUG037","DDT","In an ideal LC oscillator, what happens to total electromagnetic energy if resistance is neglected?","constant","-","LC_oscillation","With resistance neglected, there is no dissipative element to convert electromagnetic energy into heat. Energy only transfers between capacitor electric field and inductor magnetic field. Therefore the total electromagnetic energy remains constant."
"DDT_AUG038","DDT","When current in an LC circuit reaches its maximum, what is the capacitor voltage?","0","V","LC_oscillation","At maximum current, all energy is stored magnetically in the inductor. The capacitor is momentarily discharged, so its charge is zero. Since U = Q/C, the capacitor voltage is 0 V."
"DDT_AUG039","DDT","In an LC circuit, electric energy is maximum when which capacitor quantity is maximum?","charge","-","LC_oscillation","Electric energy in a capacitor can be written W = Q²/(2C). For fixed capacitance, this energy increases with the square of charge. Therefore electric energy is maximum when the capacitor charge is maximum."
"DDT_AUG040","DDT","In an LC circuit, magnetic energy is maximum when which circuit quantity is maximum?","current","-","LC_oscillation","Magnetic energy in the inductor is W = 1/2 LI². Since L is constant, this energy is largest when the current magnitude is largest. Thus magnetic energy is maximum at maximum current."
"DDT_AUG041","DDT","An LC circuit has period T = 0.02 s. Find its oscillation frequency.","50","Hz","LC_oscillation","Frequency is the reciprocal of period. Use f = 1/T. With T = 0.02 s, f = 1/0.02 = 50 Hz. The unit is hertz."
"DDT_AUG042","DDT","An ideal LC oscillator has frequency 200 Hz. Determine its period.","0.005","s","LC_oscillation","Period and frequency are reciprocal quantities. Use T = 1/f. With f = 200 Hz, T = 1/200 = 0.005 s. This is one full oscillation time."
"DDT_AUG043","DDT","An LC circuit completes 100 oscillations in 2 s. Find its frequency.","50","Hz","LC_oscillation","Frequency is the number of oscillations per second. Divide 100 oscillations by 2 s to get f = 50 Hz. This is the oscillation frequency."
"DDT_AUG044","DDT","An LC oscillator has period 0.004 s. Calculate the frequency.","250","Hz","LC_oscillation","Use f = 1/T. Substituting T = 0.004 s gives f = 250 Hz. The result is in hertz because it counts oscillations per second."
"DDT_AUG045","DDT","An LC circuit oscillates at 500 Hz. What is its period?","0.002","s","LC_oscillation","The period is the time for one oscillation, so T = 1/f. With f = 500 Hz, T = 1/500 = 0.002 s. Higher frequency means shorter period."
"DDT_AUG046","DDT","An ideal LC circuit has L = 0.1 H and C = 1000 μF. Find the angular frequency.","100","rad/s","LC_oscillation","The angular frequency of an ideal LC circuit is ω = 1/√(LC). Convert C = 1000 μF to 0.001 F. Then LC = 0.0001, so √(LC) = 0.01 and ω = 100 rad/s."
"DDT_AUG047","DDT","An LC circuit has L = 0.04 H and C = 2500 μF. Calculate angular frequency.","100","rad/s","LC_oscillation","Use ω = 1/√(LC). Convert C = 2500 μF to 0.0025 F. Then LC = 0.04×0.0025 = 0.0001, so ω = 1/0.01 = 100 rad/s."
"DDT_AUG048","DDT","An LC oscillator has L = 0.25 H and C = 400 μF. Determine angular frequency.","100","rad/s","LC_oscillation","Convert C = 400 μF to 0.0004 F and use ω = 1/√(LC). The product LC = 0.25×0.0004 = 0.0001. Therefore ω = 100 rad/s."
"DDT_AUG049","DDT","An LC circuit has L = 1 H and C = 100 μF. Find its angular frequency.","100","rad/s","LC_oscillation","The ideal angular frequency is ω = 1/√(LC). Convert C = 100 μF to 0.0001 F. Since LC = 0.0001, √(LC) = 0.01 and ω = 100 rad/s."
"DDT_AUG050","DDT","An ideal LC circuit has L = 0.01 H and C = 100 μF. Calculate angular frequency.","1000","rad/s","LC_oscillation","Use ω = 1/√(LC). Convert C = 100 μF to 0.0001 F. The product LC = 10^-6, so √(LC) = 0.001 and ω = 1000 rad/s."
"DDT_AUG051","DDT","An LC circuit has C = 1000 μF and Umax = 20 V. If L = 0.1 H, find Imax.","2","A","LC_oscillation","Use energy conservation: 1/2CUmax² = 1/2LImax². Therefore Imax = Umax√(C/L). With C = 0.001 F, L = 0.1 H, and Umax = 20 V, Imax = 2 A."
"DDT_AUG052","DDT","A capacitor C = 400 μF reaches 50 V in an LC circuit with L = 0.25 H. Find maximum current.","2","A","LC_oscillation","At energy exchange, maximum electric energy equals maximum magnetic energy. Use Imax = Umax√(C/L). With C = 0.0004 F, L = 0.25 H, and Umax = 50 V, Imax = 2 A."
"DDT_AUG053","DDT","An LC circuit has L = 0.04 H, C = 1000 μF, and Umax = 20 V. Calculate Imax.","3.16","A","LC_oscillation","Energy conservation gives Imax = Umax√(C/L). Convert C = 1000 μF to 0.001 F. Then Imax = 20√(0.001/0.04) = 20√0.025 ≈ 3.16 A. The unit is amperes."
"DDT_AUG054","DDT","In an ideal LC circuit, C = 250 μF, L = 0.01 H, and Umax = 40 V. Find Imax.","6.32","A","LC_oscillation","Set maximum capacitor energy equal to maximum inductor energy. Then Imax = Umax√(C/L). With C = 0.00025 F, L = 0.01 H, and Umax = 40 V, Imax ≈ 6.32 A."
"DDT_AUG055","DDT","An LC oscillator has C = 100 μF, L = 0.04 H, and maximum voltage 20 V. Determine maximum current.","1","A","LC_oscillation","Use 1/2CUmax² = 1/2LImax². This gives Imax = Umax√(C/L). With C = 0.0001 F, L = 0.04 H, and Umax = 20 V, Imax = 1 A."
"DDT_AUG056","DDT","An LC circuit has L = 0.09 H and Imax = 2 A. Find total energy.","0.18","J","LC_oscillation","At maximum current, total energy is magnetic energy in the inductor. Use W = 1/2 LImax². Substituting L = 0.09 H and Imax = 2 A gives W = 0.18 J."
"DDT_AUG057","DDT","An LC circuit has L = 0.12 H and Imax = 3 A. Calculate its total energy.","0.54","J","LC_oscillation","Use maximum magnetic energy W = 1/2 LImax². With L = 0.12 H and Imax = 3 A, W = 0.5×0.12×9 = 0.54 J. This is the conserved total energy."
"DDT_AUG058","DDT","An ideal LC circuit has L = 0.5 H and Imax = 0.4 A. Determine total energy.","0.04","J","LC_oscillation","The total energy equals the inductor energy at maximum current. Apply W = 1/2 LImax². With L = 0.5 H and Imax = 0.4 A, W = 0.04 J."
"DDT_AUG059","DDT","An LC oscillator has L = 2 H and Imax = 0.5 A. Calculate total energy.","0.25","J","LC_oscillation","At peak current, all energy is magnetic. Use W = 1/2 LImax². Substituting L = 2 H and Imax = 0.5 A gives W = 0.25 J."
"DDT_AUG060","DDT","An LC circuit has L = 0.08 H and Imax = 2.5 A. Find the total energy.","0.25","J","LC_oscillation","The conserved energy equals maximum magnetic energy. Use W = 1/2 LImax². With L = 0.08 H and Imax = 2.5 A, W = 0.5×0.08×6.25 = 0.25 J."
"DDT_AUG061","DDT","An LC circuit has C = 20 μF and Umax = 100 V. Calculate total energy.","0.1","J","LC_oscillation","Use maximum capacitor energy W = 1/2 CUmax². Convert C = 20 μF to 20×10^-6 F. Then W = 0.5×20×10^-6×10000 = 0.1 J. This is conserved in the ideal circuit."
"DDT_AUG062","DDT","A 50 μF capacitor in an LC circuit reaches 60 V maximum. Find total energy.","0.09","J","LC_oscillation","At maximum voltage, all energy is stored in the capacitor. Use W = 1/2 CUmax². With C = 50×10^-6 F and Umax = 60 V, W = 0.09 J."
"DDT_AUG063","DDT","An LC oscillator has C = 80 μF and Umax = 50 V. Calculate the oscillation energy.","0.1","J","LC_oscillation","The oscillation energy is the maximum capacitor energy. Use W = 1/2 CUmax². Substituting C = 80×10^-6 F and Umax = 50 V gives W = 0.1 J."
"DDT_AUG064","DDT","An ideal LC circuit has C = 200 μF and Umax = 30 V. Determine total energy.","0.09","J","LC_oscillation","Use W = 1/2 CUmax². Convert C = 200 μF to 200×10^-6 F and substitute Umax = 30 V. This gives W = 0.09 J."
"DDT_AUG065","DDT","A capacitor in an LC circuit has C = 500 μF and Umax = 20 V. Find total energy.","0.1","J","LC_oscillation","At maximum capacitor voltage, total energy is electric. W = 1/2 CUmax². With C = 500×10^-6 F and Umax = 20 V, W = 0.1 J."
"DDT_AUG066","DDT","An LC circuit has total energy 0.2 J and capacitance 100 μF. Calculate Umax.","63.25","V","LC_oscillation","Use W = 1/2 CUmax² and solve Umax = √(2W/C). With W = 0.2 J and C = 100×10^-6 F, Umax = √4000 ≈ 63.25 V."
"DDT_AUG067","DDT","An LC oscillator stores 0.05 J and has C = 100 μF. Find maximum capacitor voltage.","31.62","V","LC_oscillation","At maximum capacitor voltage, all energy is electric. Umax = √(2W/C). With W = 0.05 J and C = 100×10^-6 F, Umax = √1000 ≈ 31.62 V."
"DDT_AUG068","DDT","An LC circuit has W = 0.125 J and C = 1000 μF. Determine Umax.","15.81","V","LC_oscillation","Use Umax = √(2W/C). Convert C = 1000 μF to 0.001 F. Then Umax = √(0.25/0.001) = √250 ≈ 15.81 V. This is the peak capacitor voltage."
"DDT_AUG069","DDT","An ideal LC circuit stores 0.08 J with C = 40 μF. Calculate maximum voltage.","63.25","V","LC_oscillation","At the electric-energy maximum, W = 1/2 CUmax². Solving gives Umax = √(2W/C). With W = 0.08 J and C = 40×10^-6 F, Umax ≈ 63.25 V."
"DDT_AUG070","DDT","An LC oscillator has W = 0.032 J and C = 64 μF. Find Umax.","31.62","V","LC_oscillation","Use the energy relation Umax = √(2W/C). Substituting W = 0.032 J and C = 64×10^-6 F gives Umax = √1000 ≈ 31.62 V. The result is a maximum voltage."
"DDT_AUG071","DDT","An LC circuit has total energy 0.72 J and L = 0.16 H. Calculate Imax.","3","A","LC_oscillation","At maximum current, W = 1/2 LImax². Thus Imax = √(2W/L). With W = 0.72 J and L = 0.16 H, Imax = √9 = 3 A."
"DDT_AUG072","DDT","An LC oscillator stores 0.98 J and has L = 0.08 H. Find Imax.","4.95","A","LC_oscillation","Use Imax = √(2W/L). Substituting W = 0.98 J and L = 0.08 H gives Imax = √24.5 ≈ 4.95 A. This is the current amplitude."
"DDT_AUG073","DDT","An ideal LC circuit has W = 0.5 J and L = 0.04 H. Determine the maximum current.","5","A","LC_oscillation","The maximum-current state stores all energy in the inductor. Use Imax = √(2W/L). With W = 0.5 J and L = 0.04 H, Imax = √25 = 5 A."
"DDT_AUG074","DDT","An LC circuit has L = 0.18 H and total energy 0.09 J. Find Imax.","1","A","LC_oscillation","Apply W = 1/2 LImax². Solving gives Imax = √(2W/L). With W = 0.09 J and L = 0.18 H, the maximum current is 1 A."
"DDT_AUG075","DDT","An ideal LC oscillator has L = 0.32 H and W = 0.64 J. Calculate Imax.","2","A","LC_oscillation","At peak current, the inductor contains all the energy. Use Imax = √(2W/L). Substituting W = 0.64 J and L = 0.32 H gives Imax = 2 A."
"DDT_AUG076","DDT","An LC circuit has angular frequency 200 rad/s. Find the period approximately.","0.0314","s","LC_oscillation","Angular frequency and period satisfy T = 2π/ω. With ω = 200 rad/s, T = 2π/200 ≈ 0.0314 s. This is the time for one complete oscillation."
"DDT_AUG077","DDT","An LC oscillator has angular frequency 100 rad/s. Calculate its period.","0.0628","s","LC_oscillation","Use T = 2π/ω. Substituting ω = 100 rad/s gives T ≈ 6.28/100 = 0.0628 s. The period is measured in seconds and represents one cycle."
"DDT_AUG078","DDT","An LC circuit has period 0.01 s. Calculate angular frequency.","628.32","rad/s","LC_oscillation","Angular frequency is related to period by ω = 2π/T. With T = 0.01 s, ω = 2π/0.01 ≈ 628.32 rad/s. This is measured in rad/s."
"DDT_AUG079","DDT","An LC oscillator has frequency 60 Hz. Determine angular frequency.","376.99","rad/s","LC_oscillation","Angular frequency is ω = 2πf. With f = 60 Hz, ω = 2π×60 ≈ 376.99 rad/s. This is the angular rate of oscillation, not ordinary frequency."
"DDT_AUG080","DDT","An LC circuit has angular frequency 314.16 rad/s. Find its frequency.","50","Hz","LC_oscillation","Frequency and angular frequency are related by f = ω/(2π). With ω = 314.16 rad/s, f ≈ 314.16/6.2832 = 50 Hz. This converts radians per second to cycles per second."
"DDT_AUG081","DDT","In an LC circuit, if capacitor energy is 0.03 J and inductor energy is 0.07 J, find total energy.","0.10","J","LC_oscillation","Total electromagnetic energy is the sum of electric energy in the capacitor and magnetic energy in the inductor. Add 0.03 J and 0.07 J to get 0.10 J."
"DDT_AUG082","DDT","At one instant in an LC circuit, electric energy is 2 mJ and magnetic energy is 5 mJ. Find total energy.","7","mJ","LC_oscillation","In an ideal LC circuit, total energy at any instant is electric plus magnetic energy. Add the two given parts: 2 mJ + 5 mJ = 7 mJ."
"DDT_AUG083","DDT","An LC oscillator has total energy 12 mJ. If magnetic energy is 4 mJ, find electric energy.","8","mJ","LC_oscillation","Total energy is the sum of electric and magnetic energies. Therefore electric energy equals total minus magnetic energy. Subtract 4 mJ from 12 mJ to get 8 mJ."
"DDT_AUG084","DDT","An LC circuit has total energy 20 mJ. If electric energy is 6 mJ, find magnetic energy.","14","mJ","LC_oscillation","Energy is conserved and split between capacitor and inductor. Magnetic energy equals total energy minus electric energy. Thus Wm = 20 mJ - 6 mJ = 14 mJ."
"DDT_AUG085","DDT","In an ideal LC circuit, total energy is 0.5 J and capacitor energy is 0.2 J. Find inductor energy.","0.3","J","LC_oscillation","The total energy is shared between electric and magnetic forms. Inductor energy is the remaining part after capacitor energy is removed. Thus WL = 0.5 - 0.2 = 0.3 J."
"DDT_AUG086","DDT","An LC circuit has total energy 0.08 J. At an instant, inductor energy is 0.05 J. Find capacitor energy.","0.03","J","LC_oscillation","The energy balance is Wtotal = WC + WL. Given Wtotal = 0.08 J and WL = 0.05 J, capacitor energy is WC = 0.08 - 0.05 = 0.03 J."
"DDT_AUG087","DDT","An LC circuit has total energy 16 mJ. If capacitor energy is one quarter of total, find capacitor energy.","4","mJ","LC_oscillation","One quarter of the total energy is stored in the capacitor. Compute WC = 16 mJ / 4 = 4 mJ. The rest is magnetic energy in the inductor."
"DDT_AUG088","DDT","An LC circuit has total energy 18 mJ. If magnetic energy is two thirds of total, find magnetic energy.","12","mJ","LC_oscillation","Magnetic energy is given as two thirds of the total. Calculate WL = (2/3)×18 mJ = 12 mJ. This is the energy stored in the inductor at that instant."
"DDT_AUG089","DDT","An ideal LC circuit has total energy 30 mJ. If electric and magnetic energies are equal, find each energy.","15","mJ","LC_oscillation","If the electric and magnetic energies are equal, each is half of the conserved total energy. Half of 30 mJ is 15 mJ. Therefore each form has 15 mJ."
"DDT_AUG090","DDT","An LC oscillator has total energy 0.24 J. If capacitor energy is 0.10 J, find magnetic energy.","0.14","J","LC_oscillation","Use conservation of energy: Wtotal = WC + WL. The magnetic part is WL = 0.24 J - 0.10 J = 0.14 J. This is the inductor energy."
"DDT_AUG091","DDT","An ideal LC circuit has C = 2 mF and L = 0.5 H. Calculate angular frequency.","31.62","rad/s","LC_oscillation","Use ω = 1/√(LC). Convert C = 2 mF to 0.002 F. Then LC = 0.5×0.002 = 0.001, so ω = 1/√0.001 ≈ 31.62 rad/s."
"DDT_AUG092","DDT","An LC circuit has L = 0.2 H and C = 5 mF. Find angular frequency.","31.62","rad/s","LC_oscillation","The angular frequency is ω = 1/√(LC). Convert C = 5 mF to 0.005 F. Since LC = 0.001, ω = 1/√0.001 ≈ 31.62 rad/s."
"DDT_AUG093","DDT","An ideal LC oscillator has L = 0.05 H and C = 20 mF. Determine angular frequency.","31.62","rad/s","LC_oscillation","Use the ideal relation ω = 1/√(LC). Convert C = 20 mF to 0.02 F. The product LC = 0.001, so ω ≈ 31.62 rad/s."
"DDT_AUG094","DDT","An LC circuit has L = 0.125 H and C = 8 mF. Calculate angular frequency.","31.62","rad/s","LC_oscillation","Convert C = 8 mF to 0.008 F and apply ω = 1/√(LC). The product is 0.125×0.008 = 0.001. Therefore ω ≈ 31.62 rad/s. Unit conversion is essential here."
"DDT_AUG095","DDT","An LC oscillator has L = 0.4 H and C = 2.5 mF. Find angular frequency.","31.62","rad/s","LC_oscillation","The angular frequency depends on the product LC. With C = 2.5 mF = 0.0025 F and L = 0.4 H, LC = 0.001. Thus ω = 31.62 rad/s."
"DDT_AUG096","DDT","An LC circuit has C = 100 μF and total energy 0.2 J. Find Umax.","63.25","V","LC_oscillation","When the capacitor voltage is maximum, all energy is electric. Use Umax = √(2W/C). With W = 0.2 J and C = 100×10^-6 F, Umax ≈ 63.25 V."
"DDT_AUG097","DDT","An LC oscillator has L = 0.25 H and total energy 0.5 J. Find Imax.","2","A","LC_oscillation","At the instant of maximum current, W = 1/2 LImax². Solving gives Imax = √(2W/L). With W = 0.5 J and L = 0.25 H, Imax = 2 A."
"DDT_AUG098","DDT","An ideal LC circuit has C = 400 μF and Umax = 25 V. Calculate total energy.","0.125","J","LC_oscillation","Use W = 1/2 CUmax². Convert C = 400 μF to 400×10^-6 F. Then W = 0.5×400×10^-6×25² = 0.125 J. This is total conserved energy."
"DDT_AUG099","DDT","An LC circuit has L = 0.02 H and Imax = 5 A. Find total energy.","0.25","J","LC_oscillation","The total energy equals maximum magnetic energy. Use W = 1/2 LImax². Substituting L = 0.02 H and Imax = 5 A gives W = 0.25 J."
"DDT_AUG100","DDT","An LC oscillator has total energy 0.1 J and L = 0.2 H. Find Imax.","1","A","LC_oscillation","At maximum current, all energy is stored in the inductor. Use Imax = √(2W/L). With W = 0.1 J and L = 0.2 H, Imax = 1 A."
