"id","prefix","question","answer","unit","topic","explanation"
"CHLT041","CHLT","An RLC series circuit has R = 20 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","Use the LC values to compute the resonant frequency, since resistance does not set the ideal resonance point. With L = 0.1 H and C = 25 μF, f0 = 100.66 Hz. The source frequency matches f0, so the series circuit reaches resonance."
"CHLT042","CHLT","An RLC series circuit has R = 30 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","The formula f0 = 1/(2π√LC) gives 79.58 Hz for L = 0.4 H and C = 10 μF. Because the source frequency equals f0, the reactances are equal and resonance occurs."
"CHLT043","CHLT","An RLC series circuit has R = 40 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","The resonance calculation uses L and C only. For L = 0.3 H and C = 30 μF, f0 is 53.05 Hz. The applied frequency is the same, so the circuit is resonant."
"CHLT044","CHLT","An RLC series circuit has R = 50 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","The circuit resonates when the applied frequency equals the natural LC frequency. Substituting L = 0.08 H and C = 80 μF into f0 = 1/(2π√LC) gives 62.91 Hz. The supplied frequency is the same, so electrical resonance occurs."
"CHLT045","CHLT","An RLC series circuit has R = 60 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","First calculate the natural frequency from L and C: f0 = 1/(2π√LC). For L = 0.5 H and C = 20 μF, this gives 50.33 Hz. Because the source is also 50.33 Hz, the reactances cancel and the circuit is resonant."
"CHLT046","CHLT","An RLC series circuit has R = 20 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 50.33 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","For resonance, the inductive and capacitive reactances must be equal, which occurs at f0 = 1/(2π√LC). The given L and C produce f0 = 50.33 Hz. Since the source frequency equals this value, the answer is Yes."
"CHLT047","CHLT","An RLC series circuit has R = 30 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 100.66 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","Compute the natural frequency with f0 = 1/(2π√LC). For L = 0.1 H and C = 25 μF, the result is 100.66 Hz. The applied frequency is identical, so the total reactance is zero and the series circuit resonates."
"CHLT048","CHLT","An RLC series circuit has R = 40 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 79.58 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","The resonance test is a frequency comparison. Using the LC pair in f0 = 1/(2π√LC) gives f0 = 79.58 Hz. Since the AC source is supplied at the same frequency, XL and XC cancel and the circuit reaches resonance."
"CHLT049","CHLT","An RLC series circuit has R = 50 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 53.05 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","For the given L and C, the resonant frequency from f0 = 1/(2π√LC) is 53.05 Hz. The supplied frequency is also 53.05 Hz. Therefore the reactances have equal magnitude, the circuit satisfies the resonance condition, and the answer is Yes."
"CHLT050","CHLT","An RLC series circuit has R = 60 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 62.91 Hz, does the circuit reach electrical resonance?","Yes","-","ac_resonance","The resonant frequency of the LC pair is 62.91 Hz. Because the AC source frequency is exactly this value, the inductive and capacitive reactances are equal. Thus the circuit resonates."
"CHLT051","CHLT","An RLC series circuit has R = 20 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For L = 0.5 H and C = 20 μF, the resonant frequency is 50.33 Hz. The source frequency is 59.39 Hz, which is different. Therefore the circuit does not reach electrical resonance."
"CHLT052","CHLT","An RLC series circuit has R = 30 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The LC values give a resonant frequency of 50.33 Hz. Since the source is at 59.39 Hz rather than 50.33 Hz, the condition XL = XC is not met. Therefore the circuit does not reach resonance."
"CHLT053","CHLT","An RLC series circuit has R = 40 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For L = 0.1 H and C = 25 μF, f0 is 100.66 Hz. The supplied frequency 118.78 Hz is not equal to f0. Thus the circuit is not resonant."
"CHLT054","CHLT","An RLC series circuit has R = 50 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonant frequency for L = 0.4 H and C = 10 μF is 79.58 Hz. The source frequency is 93.9 Hz, so the reactances do not cancel. The circuit does not reach resonance."
"CHLT055","CHLT","An RLC series circuit has R = 60 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The LC pair resonates at 53.05 Hz, not at 62.6 Hz. Since the source frequency does not match f0, the series circuit is off resonance. The correct response is No."
"CHLT056","CHLT","An RLC series circuit has R = 20 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","Using L = 0.08 H and C = 80 μF, f0 is 62.91 Hz. The supplied 74.24 Hz is not the resonant frequency, so XL and XC are unequal. Resonance does not occur."
"CHLT057","CHLT","An RLC series circuit has R = 30 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonant frequency for L = 0.5 H and C = 20 μF is 50.33 Hz. Because 59.39 Hz is higher and not equal to f0, the circuit is not resonant."
"CHLT058","CHLT","An RLC series circuit has R = 40 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonance formula gives f0 = 50.33 Hz for this LC combination. The source frequency is 59.39 Hz, so the equality of reactances is not achieved. This is an off-resonance operating point."
"CHLT059","CHLT","An RLC series circuit has R = 50 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The circuit would resonate at 100.66 Hz for L = 0.1 H and C = 25 μF. The supplied frequency is 118.78 Hz, which differs from f0. Therefore resonance does not occur."
"CHLT060","CHLT","An RLC series circuit has R = 60 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For the given LC pair, f0 = 79.58 Hz. Since the applied frequency is 93.9 Hz, the circuit is not operating at its natural resonant frequency. The correct answer is No."
"CHLT061","CHLT","An RLC series circuit has R = 20 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonant frequency for L = 0.3 H and C = 30 μF is 53.05 Hz. The source frequency 62.6 Hz does not match it, so the circuit does not reach resonance."
"CHLT062","CHLT","An RLC series circuit has R = 30 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonance frequency is 62.91 Hz for L = 0.08 H and C = 80 μF. Because the AC source is at 74.24 Hz, the circuit is off resonance. Hence the correct response is No."
"CHLT063","CHLT","An RLC series circuit has R = 40 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","Calculate the natural frequency from the LC pair before answering. For L = 0.5 H and C = 20 μF, f0 = 50.33 Hz. The source frequency is 59.39 Hz, which is not equal to f0, so XL and XC do not cancel and resonance does not occur."
"CHLT064","CHLT","An RLC series circuit has R = 50 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","With L = 0.2 H and C = 50 μF, f0 is 50.33 Hz. Since 59.39 Hz is not equal to this, the inductive and capacitive reactances are not equal. The circuit is not resonant."
"CHLT065","CHLT","An RLC series circuit has R = 60 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The LC values set the ideal resonant frequency, independent of the resistance. Here L = 0.1 H and C = 25 μF give f0 = 100.66 Hz. The applied frequency is 118.78 Hz, not f0, so the circuit is driven off resonance."
"CHLT066","CHLT","An RLC series circuit has R = 20 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For L = 0.4 H and C = 10 μF, the resonant frequency is 79.58 Hz. Since the source frequency is 93.9 Hz, the circuit is not at resonance. The supplied frequency is too high for this LC pair."
"CHLT067","CHLT","An RLC series circuit has R = 30 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","Use f0 = 1/(2π√LC) to find the circuit's own resonant frequency. With L = 0.3 H and C = 30 μF, f0 = 53.05 Hz. Since the source is 62.6 Hz, the reactances are unequal and the circuit does not resonate."
"CHLT068","CHLT","An RLC series circuit has R = 40 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The given LC pair has natural frequency f0 = 62.91 Hz. A source at 74.24 Hz is higher than that value, so the inductive and capacitive reactances no longer balance. Therefore the resonance condition is not met and the answer is No."
"CHLT069","CHLT","An RLC series circuit has R = 50 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonant frequency from L = 0.5 H and C = 20 μF is 50.33 Hz. The supplied frequency is 59.39 Hz. Since they differ, the circuit is not resonant."
"CHLT070","CHLT","An RLC series circuit has R = 60 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For this circuit, f0 = 1/(2π√LC) gives 50.33 Hz. The source frequency is 59.39 Hz, which differs from the natural frequency. Because resonance requires exact equality of these frequencies, the circuit does not reach electrical resonance."
"CHLT071","CHLT","An RLC series circuit has R = 20 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The natural frequency for L = 0.1 H and C = 25 μF is 100.66 Hz. The source is at 118.78 Hz, so resonance is not achieved. The circuit is being driven away from its natural frequency."
"CHLT072","CHLT","An RLC series circuit has R = 30 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The LC combination has f0 = 79.58 Hz from the resonance formula. The applied source frequency is 93.9 Hz, so the circuit is not being driven at its natural resonant frequency. The net reactance is not zero, hence resonance does not occur."
"CHLT073","CHLT","An RLC series circuit has R = 40 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonant frequency calculated from L and C is 53.05 Hz. The applied 62.6 Hz does not equal f0, so the resonance condition is not satisfied. Thus electrical resonance is absent."
"CHLT074","CHLT","An RLC series circuit has R = 50 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For L = 0.08 H and C = 80 μF, f0 = 62.91 Hz. Because the source is at 74.24 Hz, the circuit is not at its resonant frequency. Resonance does not occur."
"CHLT075","CHLT","An RLC series circuit has R = 60 Ω, L = 0.5 H, and C = 20 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For L = 0.5 H and C = 20 μF, the natural resonant frequency is 50.33 Hz. The supplied frequency is 59.39 Hz instead. Since electrical resonance requires the source frequency to equal f0, this circuit is not resonant."
"CHLT076","CHLT","An RLC series circuit has R = 20 Ω, L = 0.2 H, and C = 50 μF. If the AC source frequency is 59.39 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","With L = 0.2 H and C = 50 μF, the LC resonance frequency is 50.33 Hz. The supplied frequency is 59.39 Hz, not 50.33 Hz. Therefore XL and XC are not equal, so the circuit does not reach resonance."
"CHLT077","CHLT","An RLC series circuit has R = 30 Ω, L = 0.1 H, and C = 25 μF. If the AC source frequency is 118.78 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","Compute f0 from the LC values: L = 0.1 H and C = 25 μF give f0 = 100.66 Hz. The source frequency is 118.78 Hz. Since these values differ, the total reactance is not zero and the circuit does not satisfy resonance."
"CHLT078","CHLT","An RLC series circuit has R = 40 Ω, L = 0.4 H, and C = 10 μF. If the AC source frequency is 93.9 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The LC pair has a resonant frequency of 79.58 Hz. The source frequency is 93.9 Hz instead, so the circuit is off resonance. It should therefore be classified as non-resonant."
"CHLT079","CHLT","An RLC series circuit has R = 50 Ω, L = 0.3 H, and C = 30 μF. If the AC source frequency is 62.6 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","For L = 0.3 H and C = 30 μF, the natural frequency is f0 = 53.05 Hz. The applied 62.6 Hz frequency is not equal to f0. Therefore the inductive and capacitive reactances do not cancel, and the circuit is not resonant."
"CHLT080","CHLT","An RLC series circuit has R = 60 Ω, L = 0.08 H, and C = 80 μF. If the AC source frequency is 74.24 Hz, does the circuit reach electrical resonance?","No","-","ac_resonance","The resonance frequency for L = 0.08 H and C = 80 μF is 62.91 Hz. The applied frequency 74.24 Hz differs from it, so the circuit is not resonant."
"DDT132","DDT","A solenoid is 1 m long, has 2000 turns of wire, and a current of 3 A flows through it. Calculate the magnetic field inside the solenoid.","0.00754","T","induction","For a long solenoid, B = μ0nI, where n = N/l. Here n = 2000/1 = 2000 turns/m. Substituting μ0 = 4π×10⁻⁷ and I = 3 A gives B = 0.00754 T."
"DDT133","DDT","A 0.6 m long solenoid has 1200 turns and a cross-sectional area of 5 cm². Calculate the inductance of the solenoid.","1.508","mH","induction","The inductance of a long solenoid is L = μ0N²S/l. Convert 5 cm² to 5×10⁻⁴ m², then use N = 1200 and l = 0.6 m. The result is 1.508×10⁻³ H, or 1.508 mH."
"DDT134","DDT","A solenoid has an inductance L = 0.05 H, and a current of 0.2 A flows through it. Calculate the magnetic field energy stored in the solenoid.","0.001","J","induction","The energy stored in the magnetic field of an inductor is W = 1/2 LI². Here L is already in henries and I is in amperes, so no unit conversion is needed. Substituting L = 0.05 H and I = 0.2 A gives W = 0.5×0.05×0.2² = 0.001 J."
"DDT138","DDT","A long solenoid has a turn density of 3000 turns/m and carries a current of 1.5 A. Calculate the magnetic field inside the solenoid.","5.654","mT","induction","For an ideal long solenoid, B = μ0nI. Substituting n = 3000 turns/m and I = 1.5 A gives B = 4π×10⁻⁷×3000×1.5 = 0.005654 T. Converting to millitesla gives 5.654 mT."
"DDT139","DDT","A solenoid has a cross-sectional area of 4 cm², a turn density of 1000 turns/m, and carries a current of 2 A. Calculate the magnetic field energy density inside the solenoid.","2.51","J/m³","induction","For an ideal solenoid, the field inside is B = μ0nI. With n = 1000 turns/m and I = 2 A, compute B first, then use the magnetic energy density formula u = B²/(2μ0). The cross-sectional area is not needed for density. Substitution gives about 2.51 J/m³."
"DDT140","DDT","In an ideal solenoid, what are the characteristics of the external magnetic field?","Approximately zero","-","induction","For an ideal long solenoid, magnetic field lines are concentrated inside the coil and are nearly uniform there. Outside the solenoid, the fields from different turns almost cancel. Therefore the external magnetic field is approximately zero."
"DDT143","DDT","What happens in an ideal solenoid when the current is suddenly disconnected?","An induced electromotive force (EMF) in the opposite direction appears","-","induction","When the current is suddenly disconnected, the magnetic flux through the solenoid changes rapidly. By Faraday's law and Lenz's law, a self-induced EMF appears that opposes the change in current. Thus an induced EMF in the opposite direction appears."
"DDT144","DDT","A solenoid has an inductance L = 0.3 H. The current increases uniformly from 0 to 5 A in 0.02 s. What is the induced electromotive force?","75.00","V","induction","The magnitude of self-induced EMF is |e| = L|ΔI/Δt|. The current change is 5 A over 0.02 s, so ΔI/Δt = 250 A/s. Multiplying by L = 0.3 H gives 75.00 V."
"DDT145","DDT","The self-inductance of a solenoid does not depend on which of the following quantities?","Current intensity","-","induction","The self-inductance of a solenoid is determined by its geometry, number of turns, length, cross-sectional area, and magnetic medium. It is not set by the instantaneous current flowing through it. Therefore it does not depend on current intensity."
"DDT146","DDT","Which of the following applications is directly related to a solenoid?","electromagnet, and relay","-","induction","A solenoid produces a controlled magnetic field when current passes through its windings. That principle is used to make electromagnets and to switch contacts in electromagnetic relays. Therefore the directly related applications are electromagnet and relay."
"DDT147","DDT","A solenoid has a cross-sectional area of 10 cm², an inductance of 0.1 H, and a current of 1.5 A flowing through it. Calculate the magnetic field energy stored in the solenoid.","112.50","mJ","induction","The stored magnetic energy depends on inductance and current: W = 1/2 LI². Substituting L = 0.1 H and I = 1.5 A gives W = 0.1125 J. Converting to millijoules gives 112.50 mJ."
"DDT148","DDT","A solenoid has an inductance L = 0.05 H. The current decreases uniformly from 2 A to 0 in 0.01 s. Calculate the induced electromotive force.","10.00","V","induction","Use the magnitude of self-induced EMF, |e| = L|ΔI/Δt|. The current changes by 2 A in 0.01 s, so the rate is 200 A/s. Multiplying by 0.05 H gives 10.00 V."
"DDT149","DDT","When the current through the solenoid increases rapidly, what happens to the induced electromotive force?","Increase and the opposite current direction cause it","-","induction","The induced EMF magnitude is proportional to how fast the current changes. A rapid increase in current creates a large changing magnetic flux. By Lenz's law, the induced EMF acts in a direction that opposes the increase."
"DDT150","DDT","A solenoid has a magnetic flux of 0.004 Wb. If the magnetic flux decreases to 0 in 0.02 s, what is the average induced electromotive force?","0.2","V","induction","Faraday's law gives the average induced EMF magnitude as |e| = |ΔΦ|/Δt for one turn. The flux change is 0.004 Wb over 0.02 s. Thus |e| = 0.004/0.02 = 0.2 V."
"DDT151","DDT","A solenoid has an inductance L = 0.2 H and carries a current of 2 A. Calculate the magnetic field energy in the solenoid.","400.0","mJ","induction","Magnetic energy stored in an inductor is W = 1/2 LI². With L = 0.2 H and I = 2 A, W = 0.5×0.2×4 = 0.4 J. This equals 400.0 mJ."
"DDT152","DDT","What quantity does the magnetic field inside a solenoid depend linearly on?","Current through the solenoid","-","induction","For a long solenoid, B = μ0nI. With the medium and turn density fixed, B is directly proportional to I. Therefore the magnetic field inside the solenoid depends linearly on the current through the solenoid."
"DDT153","DDT","When the magnetic flux through a solenoid changes uniformly with time, what appears in the closed circuit?","Induced electromotive force (EMF)","-","induction","A changing magnetic flux through a circuit produces induction according to Faraday's law. If the solenoid is part of a closed circuit, this changing flux creates an induced electromotive force. Therefore an induced EMF appears."
"DDT154","DDT","A solenoid has an inductance of 0.1 H. If the current increases from 0 to 4 A in 0.02 s, what is the average induced electromotive force?","20.0","V","induction","The self-induced EMF magnitude is |e| = L|ΔI/Δt|. The current increases by 4 A in 0.02 s, so the rate is 200 A/s. With L = 0.1 H, the induced EMF is 20.0 V."
"DDT155","DDT","A solenoid is 0.3 m long and has 900 turns. What is the turn density?","3000","turns/m","induction","Turn density is the number of turns per unit length, n = N/l. With N = 900 turns and l = 0.3 m, n = 900/0.3. The result is 3000 turns/m."
"DDT156","DDT","What is the unit of inductance?","Henry (H)","-","induction","Inductance describes how strongly a circuit opposes changes in current through induced EMF. In SI, this quantity is measured in henries. The unit symbol is H, so the correct unit of inductance is Henry (H)."
"DDT158","DDT","A solenoid has a magnetic flux density of 0.01 T and a cross-sectional area of 8 cm². Calculate the magnetic flux through one turn of the wire.","8","μWb","induction","Magnetic flux through one turn is the field times the area normal to the field: Φ = BS. Convert 8 cm² to 8×10⁻⁴ m², then multiply by B = 0.01 T. This gives Φ = 8×10⁻⁶ Wb, which is 8 μWb."
"DDT159","DDT","A solenoid has an inductance L = 0.15 H. The current decreases uniformly from 3 A to 0 in 0.015 s. What is the induced electromotive force?","30.00","V","induction","The magnitude of induced EMF is L times the rate of current change. The current changes by 3 A in 0.015 s, giving 200 A/s. Multiplying by 0.15 H gives 30.00 V."
"DDT160","DDT","The magnetic flux through a solenoid decreases from 0.006 Wb to 0 in 0.01 s. Calculate the average induced electromotive force.","0.6","V","induction","Use Faraday's law for the magnitude of the average induced EMF: |e| = |ΔΦ|/Δt. The flux decreases by 0.006 Wb over 0.01 s, so the sign only indicates direction and the magnitude is 0.006/0.01 = 0.6 V."
"DDT201","DDT","A solenoid is 0.4 m long, has 1600 turns. Calculate the turn density.","4000","turns/m","induction","Turn density means the number of turns per unit length of the solenoid. Use n = N/l with N = 1600 turns and l = 0.4 m. Dividing 1600 by 0.4 gives n = 4000 turns/m."
"DDT202","DDT","A solenoid has a turn density of 2500 turns/m, an electric current of 2 A. Calculate the magnetic field inside the solenoid.","6.283","mT","induction","For a long solenoid, B = μ0nI. Substituting n = 2500 turns/m and I = 2 A gives B = 4π×10⁻⁷×2500×2 = 0.006283 T. In millitesla, this is 6.283 mT."
"DDT203","DDT","A solenoid has L = 0.1 H. The current increases from 0 to 3 A in 0.01 s. Calculate the induced electromotive force.","30.0","V","induction","The self-induced EMF magnitude is |e| = L|ΔI/Δt|. Here ΔI = 3 A and Δt = 0.01 s, so ΔI/Δt = 300 A/s. Multiplying by 0.1 H gives 30.0 V."
"DDT204","DDT","A solenoid has a cross-sectional area of 6 cm², a turn density of 1000 turns/m, an electric current of 1.5 A. Calculate the magnetic flux through one turn.","1.13 × 10^-6","Wb","induction","First compute the magnetic field: B = μ0nI = 4π×10⁻⁷×1000×1.5. Convert the area 6 cm² to 6×10⁻⁴ m². The flux through one turn is Φ = BS ≈ 1.13×10⁻⁶ Wb."
"DDT206","DDT","What is the unit of induced electromotive force?","Volt (V)","-","induction","Induced electromotive force is an electrical potential difference produced by changing magnetic flux. Potential difference is measured in volts in SI units. Therefore the unit of induced EMF is Volt, V."
"DDT207","DDT","If a solenoid's cross-sectional area is increased, how does the its self-inductance change?","increases in direct proportion","-","induction","For a long solenoid, L = μ0N²S/l when the medium is fixed. The cross-sectional area S appears as a direct multiplier. Therefore increasing S increases the self-inductance in direct proportion."
"DDT208","DDT","A solenoid has an electric current of 1 A, L = 0.04 H. Calculate the stored magnetic energy.","20.0","mJ","induction","Stored magnetic energy is W = 1/2 LI². With L = 0.04 H and I = 1 A, W = 0.5×0.04×1² = 0.02 J. Converting to millijoules gives 20.0 mJ."
"DDT210","DDT","In an idead solenoid, where is the magnetic field concentrated?","inside the solenoid","-","induction","For an ideal long solenoid, the magnetic field lines are dense and nearly parallel inside the coil. Outside the solenoid, the field is treated as negligible in the ideal model. Therefore the magnetic field is concentrated inside the solenoid."
"DDT211","DDT","A solenoid is 0.5 m long, has 2000 turns. Calculate the turn density.","4000","turns/m","induction","The required quantity is turns per meter, so use n = N/l. The solenoid has N = 2000 turns and length l = 0.5 m. Therefore n = 2000/0.5 = 4000 turns/m."
"DDT212","DDT","A solenoid has a turn density of 3000 turns/m, an electric current of 1.2 A. Calculate the magnetic field inside the solenoid.","4.524","mT","induction","The field inside a long solenoid is B = μ0nI. Using n = 3000 turns/m and I = 1.2 A gives B = 4π×10⁻⁷×3000×1.2 = 0.004524 T, or 4.524 mT."
"DDT213","DDT","A solenoid has a cross-sectional area of 10 cm², a turn density of 2000 turns/m, an electric current of 1.5 A. Calculate the magnetic flux through 1 turn.","3.77","μWb","induction","First compute the magnetic field inside the solenoid: B = μ0nI = 4π×10⁻⁷×2000×1.5 ≈ 0.00377 T. Convert the area 10 cm² to 10⁻³ m². Then the flux through one turn is Φ = BS = 3.77×10⁻⁶ Wb = 3.77 μWb."
"DDT214","DDT","A solenoid has L = 0.2 H. The current decreases uniformly from 2 A to 0 in 0.02 s. Calculate the induced electromotive force.","20.00","V","induction","Use |e| = L|ΔI/Δt|. The current change has magnitude 2 A over 0.02 s, so the rate is 100 A/s. With L = 0.2 H, the induced EMF is 20.00 V."
"DDT215","DDT","A solenoid has L = 0.05 H, electric current of 2 A. Calculate the stored magnetic field energy.","100.0","mJ","induction","The energy in the magnetic field is W = 1/2 LI². With L = 0.05 H and I = 2 A, W = 0.5×0.05×4 = 0.1 J. This is 100.0 mJ."
